number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,user_attrs_n_epochs,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
205,0.42197662591934204,2023-07-10 10:36:28.341512,2023-07-10 10:36:30.540109,0 days 00:00:02.198597,0.04275499386748784,4,0.0002981477119882564,0.02349161736339819,0.4117492193124587,3.340933737846096,3,,0.42197662591934204,,,,PRUNED
58,0.42195817828178406,2023-07-10 10:09:06.979105,2023-07-10 10:09:10.085972,0 days 00:00:03.106867,0.009683002880947804,3,0.00042618021841684344,0.0289676917670019,0.7911769857822091,2.548230839979899,2,,0.42195817828178406,,,,PRUNED
474,0.4219265282154083,2023-07-10 11:21:42.803918,2023-07-10 11:21:46.240217,0 days 00:00:03.436299,0.09211628904076104,3,0.003142450887657305,0.014760769012637094,0.44576314028210023,0.4992874134405316,3,,0.4219265282154083,,,,PRUNED
442,0.42187315225601196,2023-07-10 11:15:45.423595,2023-07-10 11:15:51.765286,0 days 00:00:06.341691,0.12178301252870047,3,0.001248877670049234,0.023034872074548594,0.5124696375065809,1.065578932845729,3,,0.42187315225601196,,,,PRUNED
37,0.42186808586120605,2023-07-10 10:03:01.461819,2023-07-10 10:03:04.431339,0 days 00:00:02.969520,0.018117231200725677,3,0.0011454639669521208,0.027854992061087575,0.7623107188245778,1.9966976962750629,1,,0.4218795895576477,0.42186808586120605,,,PRUNED
39,0.42159995436668396,2023-07-10 10:03:07.280887,2023-07-10 10:03:09.305236,0 days 00:00:02.024349,0.07621122651649608,3,0.0007319254682407977,0.02359318035328258,0.8567326521879205,2.415415883063265,1,,0.42159995436668396,,,,PRUNED
408,0.4215888977050781,2023-07-10 11:12:44.485655,2023-07-10 11:12:47.796118,0 days 00:00:03.310463,0.02379761655144263,4,0.004099714817260273,0.01374650878508988,0.9282632243264771,0.3239963042141011,3,,0.4215888977050781,,,,PRUNED
339,0.4215531349182129,2023-07-10 11:00:14.647602,2023-07-10 11:00:17.885630,0 days 00:00:03.238028,0.1470610347932242,6,0.000983971157441391,0.02359785027917985,0.5239407036438514,2.3799958480760304,3,,0.4215531349182129,,,,PRUNED
50,0.4215061664581299,2023-07-10 10:06:27.948361,2023-07-10 10:06:30.033458,0 days 00:00:02.085097,0.04697428425825315,2,0.002830454713808474,0.03136374211125124,0.7209752753310987,2.0363713270838457,2,,0.4215061664581299,,,,PRUNED
139,0.4214860498905182,2023-07-10 10:24:23.917217,2023-07-10 10:24:26.051792,0 days 00:00:02.134575,0.017002512599210533,5,0.0005353480657187211,0.02639132310122981,0.5028286553066807,2.078300898391908,1,,0.4214860498905182,,,,PRUNED
55,0.4214528799057007,2023-07-10 10:08:23.736801,2023-07-10 10:08:25.713316,0 days 00:00:01.976515,0.011668036448452926,6,0.00098787504453257,0.027539463903649652,0.8056980425797302,1.8815530305513357,1,,0.4214528799057007,,,,PRUNED
428,0.42118901014328003,2023-07-10 11:14:09.239901,2023-07-10 11:14:11.498484,0 days 00:00:02.258583,0.09838784704192807,4,0.0005521263395479494,0.023235455317205462,0.9168098211860877,0.7452171703396283,3,,0.42118901014328003,,,,PRUNED
238,0.4211738407611847,2023-07-10 10:41:19.898050,2023-07-10 10:41:23.035700,0 days 00:00:03.137650,0.005831249525117158,5,0.0001866740971533805,0.022504704162168588,0.6884943542462975,3.2350442616981887,3,,0.4211738407611847,,,,PRUNED
136,0.421161949634552,2023-07-10 10:23:23.149635,2023-07-10 10:23:26.194216,0 days 00:00:03.044581,0.001240716626664114,6,0.0033583007091075585,0.030073906115217156,0.6268552269363035,2.6372477045724034,3,,0.421161949634552,,,,PRUNED
390,0.4211578369140625,2023-07-10 11:10:22.978436,2023-07-10 11:10:26.051183,0 days 00:00:03.072747,0.029470919067059613,3,0.00022986733387636628,0.015612434649773544,0.9631068093934376,0.060552011226563264,3,,0.4211578369140625,,,,PRUNED
176,0.4210945963859558,2023-07-10 10:30:07.163470,2023-07-10 10:30:09.186783,0 days 00:00:02.023313,0.00554645724519277,4,1.9793241496839174e-06,0.027171371456626667,0.47785351469495696,3.2251291753654656,3,,0.4210945963859558,,,,PRUNED
446,0.42104989290237427,2023-07-10 11:16:57.933607,2023-07-10 11:17:00.289159,0 days 00:00:02.355552,0.02460448209357165,3,0.009599513315424597,0.013834855816978995,0.3975477513655099,1.0237697850464564,3,,0.42104989290237427,,,,PRUNED
431,0.42091602087020874,2023-07-10 11:14:24.427392,2023-07-10 11:14:26.687106,0 days 00:00:02.259714,0.022910167817653454,4,0.002703466121803836,0.038727278492579696,0.7312668106196634,1.2054230804030643,3,,0.42091602087020874,,,,PRUNED
100,0.4208371937274933,2023-07-10 10:17:53.335014,2023-07-10 10:17:56.362818,0 days 00:00:03.027804,0.0053115696618304346,4,0.0006130047647433005,0.029339784645435876,0.521439811608936,1.759014807041038,3,,0.4208371937274933,,,,PRUNED
179,0.42067015171051025,2023-07-10 10:30:14.301284,2023-07-10 10:30:16.310542,0 days 00:00:02.009258,0.029877448617499733,4,0.001450282137744218,0.024289537061303566,0.5275122752594632,2.728279743020114,3,,0.42067015171051025,,,,PRUNED
59,0.4206445813179016,2023-07-10 10:09:10.085972,2023-07-10 10:09:13.131065,0 days 00:00:03.045093,0.04407202921806704,3,0.0009237292697833092,0.023019722007253912,0.6848113491937865,3.039135601152968,1,,0.4206445813179016,,,,PRUNED
464,0.4202732741832733,2023-07-10 11:20:25.043221,2023-07-10 11:20:27.270237,0 days 00:00:02.227016,0.09817602316598674,3,0.0010091242439405623,0.04156269902039457,0.35066033588801937,0.38652667089372816,3,,0.4202732741832733,,,,PRUNED
319,0.4202069342136383,2023-07-10 10:57:58.172740,2023-07-10 10:58:01.491534,0 days 00:00:03.318794,0.01983551488516954,4,0.0023461085818545766,0.016362892285457183,0.531767411559175,2.162972271125808,3,,0.4202069342136383,,,,PRUNED
35,0.4201214611530304,2023-07-10 10:02:57.404641,2023-07-10 10:02:59.472106,0 days 00:00:02.067465,0.04110462610433465,4,0.000787618737200747,0.02413685015769394,0.942530012972351,1.281811031975023,1,,0.4201214611530304,,,,PRUNED
295,0.4200928211212158,2023-07-10 10:55:32.487728,2023-07-10 10:55:34.703972,0 days 00:00:02.216244,0.06495962799435083,5,0.0021570688130795987,0.0397789783444237,0.42500239833427417,3.132003222799508,3,,0.4200928211212158,,,,PRUNED
116,0.42001259326934814,2023-07-10 10:20:04.537193,2023-07-10 10:20:06.467497,0 days 00:00:01.930304,0.010423121361939925,3,0.0002026134596122341,0.026207005692670395,0.6515615342402132,2.440553396040067,1,,0.42001259326934814,,,,PRUNED
405,0.42001062631607056,2023-07-10 11:12:19.029606,2023-07-10 11:12:22.482538,0 days 00:00:03.452932,0.09335996155795029,3,0.004791259505873013,0.01210766821375468,0.7637682721695713,0.2135243702849252,3,,0.42001062631607056,,,,PRUNED
467,0.4199765920639038,2023-07-10 11:20:33.593826,2023-07-10 11:20:40.080865,0 days 00:00:06.487039,0.09016417230338544,3,0.005027178582476111,0.010115833955977784,0.43832982485531524,1.4504126653619691,3,,0.4199765920639038,,,,PRUNED
401,0.4198128581047058,2023-07-10 11:11:25.514359,2023-07-10 11:11:28.666999,0 days 00:00:03.152640,0.0209772225161409,6,0.0017696250158907214,0.028092934018046828,0.48174141657029457,1.7579855312038624,3,,0.4198128581047058,,,,PRUNED
30,0.4197799265384674,2023-07-10 10:00:05.518255,2023-07-10 10:00:29.194307,0 days 00:00:23.676052,0.0026264749275908576,2,0.001735491766183526,0.03328712528556259,0.716579067073972,2.571901662404699,1,1.0,0.4288313388824463,,,,COMPLETE
454,0.4197530746459961,2023-07-10 11:18:28.437791,2023-07-10 11:18:31.773948,0 days 00:00:03.336157,0.029285341456215933,3,0.00018855453303108657,0.03603531921469008,0.700501694369154,0.4236211744558754,3,,0.44305920600891113,0.4197530746459961,,,PRUNED
126,0.41969090700149536,2023-07-10 10:21:50.304044,2023-07-10 10:21:53.192434,0 days 00:00:02.888390,0.02019909608940848,5,0.00033346434611644,0.02702228126887734,0.6108564647129915,2.1494801568076247,1,,0.41969090700149536,,,,PRUNED
40,0.41967952251434326,2023-07-10 10:03:09.305236,2023-07-10 10:03:14.977333,0 days 00:00:05.672097,0.054740219323569796,4,0.0024740822331456394,0.027411162345102602,0.9446653381135568,2.0969179611058646,1,,0.41967952251434326,,,,PRUNED
231,0.4194149971008301,2023-07-10 10:39:10.397218,2023-07-10 10:39:13.652097,0 days 00:00:03.254879,0.011733929970793321,4,9.071955182730906e-06,0.0256057894108044,0.5196976778170911,2.8282510447246016,3,,0.4194149971008301,,,,PRUNED
194,0.41934093832969666,2023-07-10 10:34:11.298936,2023-07-10 10:34:14.531111,0 days 00:00:03.232175,0.04745030520841215,4,0.00035079049026757753,0.02363508259261862,0.45951547725789776,3.1118095556259324,3,,0.41934093832969666,,,,PRUNED
484,0.4193246066570282,2023-07-10 11:22:17.924731,2023-07-10 11:22:21.349331,0 days 00:00:03.424600,0.10152934862727592,3,0.00204515346155834,0.02673504968251368,0.40663965693113285,1.1320694474151878,3,,0.4193246066570282,,,,PRUNED
207,0.41929200291633606,2023-07-10 10:36:46.289800,2023-07-10 10:36:48.588697,0 days 00:00:02.298897,0.04070452007453208,4,0.0003582861112438718,0.02478860805036454,0.33434447235609094,3.5195635583357388,3,,0.41929200291633606,,,,PRUNED
304,0.41919705271720886,2023-07-10 10:56:35.026838,2023-07-10 10:56:37.254223,0 days 00:00:02.227385,0.01128687851943309,4,0.0040640376681891684,0.013870133470721798,0.47100942696006887,2.2310006565412204,3,,0.41919705271720886,,,,PRUNED
349,0.41911154985427856,2023-07-10 11:02:49.214356,2023-07-10 11:02:51.333554,0 days 00:00:02.119198,0.018654107635657682,4,0.0038711588322335165,0.03189862183449902,0.4297320825360073,0.590545050686373,3,,0.41911154985427856,,,,PRUNED
25,0.4190703332424164,2023-07-10 09:58:03.700082,2023-07-10 09:58:27.065366,0 days 00:00:23.365284,0.024869377594207365,2,0.0016301778032767078,0.039970393867712256,0.6998798560645555,2.2654460384740873,1,2.0,0.4311428368091583,0.42709478735923767,0.42596346139907837,,COMPLETE
90,0.41898202896118164,2023-07-10 10:15:50.636529,2023-07-10 10:15:52.680404,0 days 00:00:02.043875,0.005221146446180913,3,0.0005205342139007219,0.02355721260782152,0.5707249468907779,2.627629995019139,3,,0.41898202896118164,,,,PRUNED
328,0.4187948405742645,2023-07-10 10:59:02.390446,2023-07-10 10:59:05.435407,0 days 00:00:03.044961,0.005091698025113145,5,0.0016271053571572593,0.021391518139243948,0.5218935337137479,2.0046683808071353,3,,0.4187948405742645,,,,PRUNED
415,0.4187673032283783,2023-07-10 11:13:17.350134,2023-07-10 11:13:19.534774,0 days 00:00:02.184640,0.01994699485452401,4,0.0033981023913894253,0.017964904832832224,0.4522851084378286,0.18901338224933883,3,,0.4187673032283783,,,,PRUNED
381,0.41872116923332214,2023-07-10 11:09:53.491922,2023-07-10 11:09:56.802951,0 days 00:00:03.311029,0.04738571642990113,3,0.0032440598257591495,0.017547162715409206,0.5398884423830606,0.1336032784835981,3,,0.41872116923332214,,,,PRUNED
38,0.4182824492454529,2023-07-10 10:03:04.432347,2023-07-10 10:03:07.280887,0 days 00:00:02.848540,0.015234405140902466,5,9.351351889326769e-05,0.032435514132296936,0.923138360282239,2.705933209998074,1,,0.4299159049987793,0.4182824492454529,,,PRUNED
197,0.41827142238616943,2023-07-10 10:34:24.162284,2023-07-10 10:34:27.519122,0 days 00:00:03.356838,0.058105803964920204,4,0.00014998168470984165,0.02422339995950587,0.7555662550979375,3.087241194598061,3,,0.4328647255897522,0.41827142238616943,,,PRUNED
316,0.41801396012306213,2023-07-10 10:57:18.717540,2023-07-10 10:57:22.056730,0 days 00:00:03.339190,0.06611534456505229,5,0.00017182611925407732,0.021267022816579353,0.5579205641877409,2.973964890429771,3,,0.41801396012306213,,,,PRUNED
488,0.4179638624191284,2023-07-10 11:22:32.389208,2023-07-10 11:22:35.636794,0 days 00:00:03.247586,0.10691511402836319,3,0.0016350901028981757,0.019007645955962476,0.6885045394765454,0.5741023546984713,3,,0.4179638624191284,,,,PRUNED
377,0.41785433888435364,2023-07-10 11:08:56.098197,2023-07-10 11:08:58.300829,0 days 00:00:02.202632,0.036587404706459103,3,0.0009349874724676386,0.017207981266281473,0.5576580973080242,1.2204289826603358,3,,0.41785433888435364,,,,PRUNED
287,0.4178195595741272,2023-07-10 10:54:04.538959,2023-07-10 10:54:06.721456,0 days 00:00:02.182497,0.06998277101559058,5,0.0017324645471122244,0.01717342825472189,0.4856397140399245,2.1694027898144714,3,,0.4178195595741272,,,,PRUNED
69,0.41744914650917053,2023-07-10 10:12:11.116926,2023-07-10 10:12:14.203769,0 days 00:00:03.086843,0.00843512238811072,4,0.00041820987155605314,0.017057119441393397,0.6351912419537259,2.6701817322703874,3,,0.41744914650917053,,,,PRUNED
368,0.41722774505615234,2023-07-10 11:06:30.701012,2023-07-10 11:06:33.782026,0 days 00:00:03.081014,0.06483727903462456,4,0.0003502126674308313,0.031357812027285825,0.4424108526784011,1.7663281993054527,3,,0.44020217657089233,0.41722774505615234,,,PRUNED
444,0.41703882813453674,2023-07-10 11:15:58.277195,2023-07-10 11:16:04.454303,0 days 00:00:06.177108,0.0605217313090794,3,0.0007258639878886891,0.02214953798654831,0.9099829659728964,1.2663975796070273,3,,0.41703882813453674,,,,PRUNED
86,0.41695865988731384,2023-07-10 10:15:27.902496,2023-07-10 10:15:30.972369,0 days 00:00:03.069873,0.006529946189904493,4,0.0006195221464553738,0.0279849601578377,0.5280465948534783,2.492418974853927,3,,0.41695865988731384,,,,PRUNED
432,0.4163556694984436,2023-07-10 11:14:26.687106,2023-07-10 11:14:28.993630,0 days 00:00:02.306524,0.03184119770457643,4,0.003849285788738298,0.03465706625357175,0.3749861579970073,1.5113553284309194,3,,0.4163556694984436,,,,PRUNED
395,0.4163222908973694,2023-07-10 11:10:40.981604,2023-07-10 11:10:43.111581,0 days 00:00:02.129977,0.03957592197648796,4,0.002935506132624664,0.017176728479515062,0.5300196736950256,1.6290412025947665,3,,0.4163222908973694,,,,PRUNED
157,0.4161267876625061,2023-07-10 10:27:05.193585,2023-07-10 10:27:07.171967,0 days 00:00:01.978382,0.03326125159468204,6,0.005000565417518887,0.02266427823630708,0.5800029044341694,1.963159535000061,1,,0.4161267876625061,,,,PRUNED
362,0.4160256087779999,2023-07-10 11:05:12.156359,2023-07-10 11:05:14.539038,0 days 00:00:02.382679,0.07305805818783502,4,0.0057612055590395925,0.004369731726204262,0.45189104130720925,0.0054548464265247315,3,,0.4160256087779999,,,,PRUNED
423,0.41602465510368347,2023-07-10 11:13:39.300812,2023-07-10 11:13:41.623932,0 days 00:00:02.323120,0.018375503774192583,3,0.006515925598916438,0.037766229158427776,0.4458214262758402,0.3616019050564154,3,,0.41602465510368347,,,,PRUNED
57,0.4158938527107239,2023-07-10 10:09:03.824043,2023-07-10 10:09:06.979105,0 days 00:00:03.155062,0.024211674768030628,5,0.0013799366603309581,0.03192400380849118,0.7372150973175573,2.772620652944652,1,,0.4158938527107239,,,,PRUNED
36,0.41585463285446167,2023-07-10 10:02:59.473114,2023-07-10 10:03:01.461819,0 days 00:00:01.988705,0.06108939761767819,4,0.002062933216271777,0.03271422145144352,0.8502792006051041,2.4206833293412524,1,,0.41585463285446167,,,,PRUNED
317,0.4156498908996582,2023-07-10 10:57:22.057730,2023-07-10 10:57:25.485026,0 days 00:00:03.427296,0.013242692608347612,4,0.0042356181420243905,0.019879854536150345,0.41790295584589154,2.5320228046333906,3,,0.4156498908996582,,,,PRUNED
305,0.4154333472251892,2023-07-10 10:56:37.255223,2023-07-10 10:56:39.651025,0 days 00:00:02.395802,0.10067618491002861,5,1.8607979664408888e-06,0.0410772267511592,0.5214103123520758,3.2957224161484215,3,,0.4154333472251892,,,,PRUNED
482,0.415340781211853,2023-07-10 11:22:08.324964,2023-07-10 11:22:11.761169,0 days 00:00:03.436205,0.04479530399020699,3,0.004120240201729454,0.016029816019415336,0.4646778867549855,0.7738179852312079,3,,0.415340781211853,,,,PRUNED
300,0.41508495807647705,2023-07-10 10:56:16.839225,2023-07-10 10:56:23.204718,0 days 00:00:06.365493,0.050127580415087594,6,0.0003803568852616169,0.02433694517267197,0.9509173534847123,2.169880605226082,3,,0.41508495807647705,,,,PRUNED
166,0.41507887840270996,2023-07-10 10:27:35.482399,2023-07-10 10:27:37.441839,0 days 00:00:01.959440,0.004452790168726366,4,0.0004607641926691945,0.028398865423422494,0.6692058683548082,1.7499216800063726,1,,0.41507887840270996,,,,PRUNED
0,0.41494467854499817,2023-07-10 09:50:59.368733,2023-07-10 09:51:28.270542,0 days 00:00:28.901809,0.008898020361225941,3,0.004280933074714435,0.032853188636513694,0.4974907400804669,2.505217303745084,2,8.0,,,,,COMPLETE
271,0.41488784551620483,2023-07-10 10:51:26.877067,2023-07-10 10:51:29.212963,0 days 00:00:02.335896,0.012914087336780428,5,0.0034430067077642124,0.0203365894673425,0.483896132720678,2.669588526427691,3,,0.41488784551620483,,,,PRUNED
363,0.4148690700531006,2023-07-10 11:05:14.540038,2023-07-10 11:05:16.798002,0 days 00:00:02.257964,0.1265274854686458,3,0.0031698499906085836,0.030162599320066433,0.38595227538818205,0.8391735517731038,3,,0.4148690700531006,,,,PRUNED
469,0.41442298889160156,2023-07-10 11:20:42.324541,2023-07-10 11:20:44.396445,0 days 00:00:02.071904,0.07832478976755738,3,0.005506792960893715,0.019316315186359262,0.45649138437057,0.2883055624053067,3,,0.41442298889160156,,,,PRUNED
391,0.4142572283744812,2023-07-10 11:10:26.051183,2023-07-10 11:10:29.106570,0 days 00:00:03.055387,0.08606814573908944,3,0.005299977663065336,0.013602310658313315,0.5549986107968305,0.21863138776241942,3,,0.4142572283744812,,,,PRUNED
416,0.41413193941116333,2023-07-10 11:13:19.536282,2023-07-10 11:13:22.807639,0 days 00:00:03.271357,0.037157915406488176,1,0.004892457135342365,0.0023173725638088415,0.3983793592440637,1.8254305500251524,2,,0.41413193941116333,,,,PRUNED
127,0.4138641953468323,2023-07-10 10:21:53.192434,2023-07-10 10:21:55.185819,0 days 00:00:01.993385,0.012446779340983434,4,0.0009022263600700161,0.02325234372215263,0.7749579315837211,2.056995251660796,1,,0.4138641953468323,,,,PRUNED
53,0.41382187604904175,2023-07-10 10:07:13.968492,2023-07-10 10:07:16.967485,0 days 00:00:02.998993,0.0023149563880796196,5,0.0004237356479624302,0.023550706191128735,0.6858001224881509,2.586463852595986,1,,0.4271652102470398,0.41382187604904175,,,PRUNED
253,0.41360020637512207,2023-07-10 10:46:27.462114,2023-07-10 10:46:33.797885,0 days 00:00:06.335771,0.009390578712271119,5,0.005387224028137532,0.021024821547798417,0.4683893370705607,2.4004362542333646,3,,0.41360020637512207,,,,PRUNED
52,0.4135688841342926,2023-07-10 10:07:10.828949,2023-07-10 10:07:13.968492,0 days 00:00:03.139543,0.029683018797531865,6,0.0010833061269842844,0.02626563158340622,0.7677880774161405,2.2014369635255218,1,,0.42897462844848633,0.4135688841342926,,,PRUNED
26,0.41321268677711487,2023-07-10 09:58:27.065366,2023-07-10 09:58:54.984128,0 days 00:00:27.918762,0.06660592838801926,2,0.0024618489484826743,0.03985030871156166,0.8722846305807239,2.1012944586166356,1,11.0,0.39665693044662476,,,,COMPLETE
298,0.4130590856075287,2023-07-10 10:55:43.389158,2023-07-10 10:55:45.613134,0 days 00:00:02.223976,0.07075387354899829,5,0.0022453985275999906,0.010502037548419009,0.4171701542306822,2.5773682430549067,3,,0.4130590856075287,,,,PRUNED
430,0.41305699944496155,2023-07-10 11:14:17.952717,2023-07-10 11:14:24.427392,0 days 00:00:06.474675,0.10873764272655441,3,0.007677028101033932,0.019972428756708783,0.7072768781583962,0.1874257841955572,3,,0.41305699944496155,,,,PRUNED
344,0.41289976239204407,2023-07-10 11:02:03.611363,2023-07-10 11:02:06.797298,0 days 00:00:03.185935,0.02011026787922836,4,0.0006679629486416091,0.031239742220837478,0.4321677988884438,0.5172431051895717,3,,0.41289976239204407,,,,PRUNED
229,0.412566602230072,2023-07-10 10:39:04.882217,2023-07-10 10:39:07.166722,0 days 00:00:02.284505,0.017102749061764712,5,0.005851278652623541,0.024493729285060863,0.36125741028156,2.4440000648034728,3,,0.412566602230072,,,,PRUNED
485,0.41246163845062256,2023-07-10 11:22:21.350331,2023-07-10 11:22:23.635361,0 days 00:00:02.285030,0.06269640718400635,3,3.2608741993366106e-08,0.04943863052275691,0.8116220754214314,2.9188044850661825,3,,0.41246163845062256,,,,PRUNED
312,0.4117997884750366,2023-07-10 10:57:01.523128,2023-07-10 10:57:03.739471,0 days 00:00:02.216343,0.046762010319707926,5,0.0013883951261376374,0.028300710681795863,0.40524443369671814,2.270989289129558,3,,0.4117997884750366,,,,PRUNED
286,0.41167691349983215,2023-07-10 10:54:01.240415,2023-07-10 10:54:04.537952,0 days 00:00:03.297537,0.022506309385012403,5,0.000528661422204442,0.02162576050287408,0.5102571947891681,3.062426126131601,3,,0.41167691349983215,,,,PRUNED
292,0.411329448223114,2023-07-10 10:54:51.755667,2023-07-10 10:54:53.933349,0 days 00:00:02.177682,0.00916187731158722,5,0.004981786575988957,0.020815751551385483,0.5152660112610897,2.8471582160024993,3,,0.411329448223114,,,,PRUNED
475,0.41104656457901,2023-07-10 11:21:46.240217,2023-07-10 11:21:48.484613,0 days 00:00:02.244396,0.09499476140232088,3,0.002384239419969647,0.016293615562596998,0.4533394695512496,0.681297508360312,3,,0.41104656457901,,,,PRUNED
66,0.4105161428451538,2023-07-10 10:11:58.705510,2023-07-10 10:12:01.875179,0 days 00:00:03.169669,0.02725255697252344,5,0.001498199086818813,0.03003323794678159,0.5618334333309976,2.2330546072308226,3,,0.4105161428451538,,,,PRUNED
108,0.4100183844566345,2023-07-10 10:18:47.584882,2023-07-10 10:18:50.445060,0 days 00:00:02.860178,0.0015397215663900277,3,0.001144227240148278,0.024301159580720613,0.5176949445957754,2.101236584959463,1,,0.4100183844566345,,,,PRUNED
279,0.40933892130851746,2023-07-10 10:52:59.841180,2023-07-10 10:53:02.008275,0 days 00:00:02.167095,0.020927714891729624,5,0.003576145879910001,0.019334979039853872,0.46041550992302677,3.0417676906480287,3,,0.40933892130851746,,,,PRUNED
46,0.40931767225265503,2023-07-10 10:05:43.841582,2023-07-10 10:05:46.995949,0 days 00:00:03.154367,0.007205085222307691,3,0.0017665209609705177,0.031297727199059246,0.6500838874068684,1.6604865527010355,1,,0.42606574296951294,0.40931767225265503,,,PRUNED
497,0.4092014729976654,2023-07-10 11:23:03.552440,2023-07-10 11:23:06.925554,0 days 00:00:03.373114,0.12594367576827975,4,0.0003537945539784617,0.04710844621641949,0.4217097814553462,3.0010457631062564,3,,0.4092014729976654,,,,PRUNED
479,0.4088158905506134,2023-07-10 11:21:56.252773,2023-07-10 11:21:58.435003,0 days 00:00:02.182230,0.11558722248644276,3,0.005096865797026795,0.018295102819839672,0.3280570253635363,0.8540228936081062,3,,0.4088158905506134,,,,PRUNED
308,0.408778578042984,2023-07-10 10:56:46.236195,2023-07-10 10:56:49.534194,0 days 00:00:03.297999,0.0070634408350275565,4,0.0008753413409475491,0.02570592314753745,0.4385808624450738,2.11079495126377,3,,0.408778578042984,,,,PRUNED
499,0.4082888960838318,2023-07-10 11:23:09.046484,2023-07-10 11:23:11.163437,0 days 00:00:02.116953,0.05733290305321744,4,0.004677420254404056,0.02850758393662403,0.4492690292854361,0.7191462092029052,3,,0.4082888960838318,,,,PRUNED
347,0.4082297682762146,2023-07-10 11:02:12.196175,2023-07-10 11:02:14.409510,0 days 00:00:02.213335,0.02617221979695391,4,0.0024615226990865424,0.028993445004043775,0.44014383439486643,0.04519417862191763,3,,0.4082297682762146,,,,PRUNED
48,0.40765413641929626,2023-07-10 10:06:18.868891,2023-07-10 10:06:22.211028,0 days 00:00:03.342137,0.0011171575667519632,2,0.0012984210119619765,0.03779388222351247,0.7614050886455028,1.317523635259698,1,,0.40765413641929626,,,,PRUNED
350,0.4075295925140381,2023-07-10 11:02:51.333554,2023-07-10 11:02:53.499601,0 days 00:00:02.166047,0.054021820554304927,4,0.0004616202358148304,0.02714393744601219,0.6395848182293457,2.5323503234858045,3,,0.4075295925140381,,,,PRUNED
269,0.40708088874816895,2023-07-10 10:51:20.227980,2023-07-10 10:51:23.574137,0 days 00:00:03.346157,0.007407730090280179,5,0.00466022862119647,0.020782798294490038,0.45497280526106404,2.5724836209645394,3,,0.40708088874816895,,,,PRUNED
236,0.4065777659416199,2023-07-10 10:41:10.278768,2023-07-10 10:41:13.500530,0 days 00:00:03.221762,0.0014680234238064558,5,0.0015820032793162852,0.023008238712851136,0.48908647873420513,3.3072898570155367,3,,0.4065777659416199,,,,PRUNED
386,0.40650177001953125,2023-07-10 11:10:08.384726,2023-07-10 11:10:11.664540,0 days 00:00:03.279814,0.07522307865705731,3,0.0036352998239066875,0.0183092396748608,0.48280959632658427,1.5739445230254347,3,,0.40650177001953125,,,,PRUNED
215,0.4058372974395752,2023-07-10 10:37:43.911739,2023-07-10 10:37:47.221591,0 days 00:00:03.309852,0.012514811086290368,4,0.0018166855233945128,0.02699965532242183,0.8227173559939316,3.0323546652991324,3,,0.4058372974395752,,,,PRUNED
336,0.4052414894104004,2023-07-10 11:00:00.148014,2023-07-10 11:00:02.330514,0 days 00:00:02.182500,0.017579598294991925,6,0.00536573826558152,0.03524752216310592,0.6628005325348257,2.6424353300233916,3,,0.4052414894104004,,,,PRUNED
11,0.40499767661094666,2023-07-10 09:53:34.656568,2023-07-10 09:54:09.430952,0 days 00:00:34.774384,0.004188188573259005,2,0.009708921735993897,0.005500803156352794,0.3638136727456753,2.872892547373323,1,12.0,0.3983848989009857,0.4136382043361664,,,COMPLETE
128,0.40429961681365967,2023-07-10 10:21:55.185819,2023-07-10 10:21:58.292408,0 days 00:00:03.106589,0.035812219371122375,3,0.0011571660482109572,0.025663821355418587,0.4654989745691426,2.446590394823286,3,,0.40429961681365967,,,,PRUNED
306,0.4039266109466553,2023-07-10 10:56:39.651025,2023-07-10 10:56:42.980732,0 days 00:00:03.329707,0.017551575326602006,4,0.0018705590327364192,0.027483336014591773,0.6417596807805332,2.9108108236840717,3,,0.4039266109466553,,,,PRUNED
186,0.4034057855606079,2023-07-10 10:32:41.546776,2023-07-10 10:32:43.759366,0 days 00:00:02.212590,0.039181673446887284,4,0.0022463969790895333,0.029262363337444447,0.4195082146045445,3.0724094220679694,3,,0.4034057855606079,,,,PRUNED
5,0.40260931849479675,2023-07-10 09:52:14.300207,2023-07-10 09:52:52.882568,0 days 00:00:38.582361,0.020560471367614536,5,0.009082811528984583,0.009973707361709596,0.405671873296673,2.7980912790613353,1,19.0,0.3937283754348755,0.3761609196662903,,,COMPLETE
491,0.40207821130752563,2023-07-10 11:22:45.459955,2023-07-10 11:22:48.818058,0 days 00:00:03.358103,0.10212559160962013,6,0.005437483680250649,0.017715428156615594,0.5180884965775476,0.32139598692465876,3,,0.40207821130752563,,,,PRUNED
15,0.4006415903568268,2023-07-10 09:54:23.365644,2023-07-10 09:54:47.474653,0 days 00:00:24.109009,0.032716273970220526,2,0.005521309763318216,0.02067344970275948,0.45286272147807827,3.5472864232160615,1,7.0,0.40310218930244446,0.3961154520511627,0.4080263376235962,,COMPLETE
301,0.3982919752597809,2023-07-10 10:56:23.204718,2023-07-10 10:56:25.423788,0 days 00:00:02.219070,0.022057713513586798,4,0.006168733849576041,0.035912820448816836,0.45528515175376616,1.9638382490693478,3,,0.3982919752597809,,,,PRUNED
