number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,system_attrs_completed_rung_4,state
399,0.45669567584991455,2023-04-25 17:52:03.121177,2023-04-25 17:52:13.205215,0 days 00:00:10.084038,0.013897010717291707,22,0.0005001003788891242,0.0036196048497683627,0.6000000000000001,0.0,4,0.4464563727378845,0.45142656564712524,0.45669567584991455,,,PRUNED
315,0.4566406011581421,2023-04-25 17:39:55.854389,2023-04-25 17:40:27.741060,0 days 00:00:31.886671,0.005949924220243095,14,0.000670371940164486,0.008306912421981269,0.6000000000000001,0.25,4,0.43515241146087646,0.44929274916648865,0.4597511291503906,0.4566406011581421,,PRUNED
97,0.45663589239120483,2023-04-25 16:45:53.789884,2023-04-25 16:46:21.252947,0 days 00:00:27.463063,0.010851814229041364,24,0.0009393234339808798,0.003474686193069599,0.7000000000000001,0.0,4,0.4380839169025421,0.4448873996734619,0.45513609051704407,0.45663589239120483,,COMPLETE
389,0.45663195848464966,2023-04-25 17:50:32.249266,2023-04-25 17:50:39.447622,0 days 00:00:07.198356,0.0011063934784918664,18,0.0005321562630756256,0.010041710751108459,0.6000000000000001,0.25,4,0.44932591915130615,0.45663195848464966,,,,PRUNED
253,0.4565719664096832,2023-04-25 17:29:01.630839,2023-04-25 17:29:10.711159,0 days 00:00:09.080320,0.0028158401695620398,8,0.0006426203473903146,0.001849616765077721,0.6000000000000001,0.25,4,0.4565719664096832,,,,,PRUNED
372,0.4565575122833252,2023-04-25 17:47:47.620249,2023-04-25 17:48:07.069434,0 days 00:00:19.449185,0.011934595386700341,18,0.0005427599446292768,0.0035821272159084813,0.6000000000000001,0.0,4,0.4595908522605896,,,,,COMPLETE
330,0.4565235674381256,2023-04-25 17:42:05.746142,2023-04-25 17:42:16.983339,0 days 00:00:11.237197,0.01029086923398753,26,0.0005737121621178959,0.004675457814687256,0.6000000000000001,0.25,4,0.45046019554138184,0.4565235674381256,,,,PRUNED
237,0.4565231204032898,2023-04-25 17:25:39.419996,2023-04-25 17:25:48.323129,0 days 00:00:08.903133,0.003793428056185836,12,0.0006099552376992989,0.004843752982315971,0.6000000000000001,0.0,4,0.4565231204032898,,,,,PRUNED
402,0.4564473032951355,2023-04-25 17:52:22.885909,2023-04-25 17:52:34.176949,0 days 00:00:11.291040,0.04629366868582311,24,0.0007563262156340726,0.004219681518204985,0.6000000000000001,0.25,4,0.44171833992004395,0.45063209533691406,0.4564473032951355,,,PRUNED
133,0.45629408955574036,2023-04-25 17:00:46.428254,2023-04-25 17:01:04.758232,0 days 00:00:18.329978,0.0077834582788721615,18,0.0006811197934439791,0.010817062386493742,0.6000000000000001,0.5,4,0.4393419921398163,0.4553558826446533,,,,COMPLETE
224,0.45628172159194946,2023-04-25 17:24:02.020637,2023-04-25 17:24:11.102751,0 days 00:00:09.082114,0.044370620758149654,10,0.000501714089235379,0.003925803122674109,0.6000000000000001,0.0,4,0.45628172159194946,,,,,PRUNED
227,0.45620906352996826,2023-04-25 17:24:15.268524,2023-04-25 17:24:24.354594,0 days 00:00:09.086070,0.005939608991486444,20,0.0006363756290997977,0.005899412979718386,0.6000000000000001,0.0,4,0.441523939371109,0.44619476795196533,0.45620906352996826,,,PRUNED
456,0.45620888471603394,2023-04-25 17:58:54.552803,2023-04-25 17:59:02.267979,0 days 00:00:07.715176,0.029970453788642534,18,0.0005243071063742163,0.008014236378423802,0.6000000000000001,0.0,4,0.45620888471603394,,,,,PRUNED
211,0.4561655521392822,2023-04-25 17:21:04.939520,2023-04-25 17:21:16.716876,0 days 00:00:11.777356,0.0027197538077206535,22,0.0005660463183320294,0.005707884338958634,0.5,0.0,4,0.4501485228538513,0.4561655521392822,,,,PRUNED
214,0.45616385340690613,2023-04-25 17:21:40.151879,2023-04-25 17:22:04.834246,0 days 00:00:24.682367,0.004471384655971451,16,0.0006806782300846754,0.007096513612501109,0.5,0.0,4,0.4410843253135681,0.4471440613269806,0.4582223892211914,,,COMPLETE
129,0.45612168312072754,2023-04-25 16:59:15.103767,2023-04-25 16:59:42.674740,0 days 00:00:27.570973,0.007790400637932139,8,0.0005854692534775087,0.009809675461589592,0.6000000000000001,0.25,4,0.44798368215560913,0.4496776759624481,,,,COMPLETE
278,0.4560285806655884,2023-04-25 17:33:52.391466,2023-04-25 17:34:01.029549,0 days 00:00:08.638083,0.010275585325726373,12,0.0005288787694780072,0.0013626563322310051,0.6000000000000001,0.25,4,0.4560285806655884,,,,,PRUNED
127,0.4559473991394043,2023-04-25 16:58:28.002822,2023-04-25 16:58:48.816898,0 days 00:00:20.814076,0.004970341267917539,12,0.0006786749119948651,0.008554795037667547,0.6000000000000001,0.5,4,0.44859108328819275,0.44252657890319824,0.4526597857475281,,,COMPLETE
190,0.45583096146583557,2023-04-25 17:17:12.043054,2023-04-25 17:17:21.797047,0 days 00:00:09.753993,0.00982510938266293,26,0.0007184709826692909,0.004266488323777778,0.6000000000000001,0.5,4,0.44138652086257935,0.45583096146583557,,,,PRUNED
132,0.45580485463142395,2023-04-25 17:00:18.919615,2023-04-25 17:00:46.427754,0 days 00:00:27.508139,0.0026760032484873415,6,0.0005660912444427746,0.008024399054707745,0.6000000000000001,0.5,4,0.4392448961734772,0.445271372795105,0.4525395929813385,0.45580485463142395,,PRUNED
213,0.4556942582130432,2023-04-25 17:21:29.571343,2023-04-25 17:21:40.151379,0 days 00:00:10.580036,0.037526441492631804,18,0.0005923301415940449,0.00192911401664681,0.5,0.25,4,0.4556942582130432,,,,,PRUNED
244,0.4556593596935272,2023-04-25 17:27:15.178682,2023-04-25 17:27:26.367973,0 days 00:00:11.189291,0.042411826524639165,16,0.0005324874341547724,0.002733602298683916,0.6000000000000001,0.25,4,0.4479072391986847,0.4556593596935272,,,,PRUNED
146,0.45561683177948,2023-04-25 17:04:52.255576,2023-04-25 17:05:11.783284,0 days 00:00:19.527708,0.006151921113552035,10,0.0006043092811839933,0.006919910103869665,0.6000000000000001,0.0,4,0.44564560055732727,0.4466869533061981,0.4585610032081604,,,COMPLETE
441,0.455595463514328,2023-04-25 17:57:13.077497,2023-04-25 17:57:24.215188,0 days 00:00:11.137691,0.04324796857220024,20,0.000696169488531922,0.0021352363230298438,0.6000000000000001,0.25,4,0.4463673532009125,0.455595463514328,,,,PRUNED
197,0.4555540084838867,2023-04-25 17:18:29.657060,2023-04-25 17:18:39.142510,0 days 00:00:09.485450,0.0073516370305365146,24,0.0005643967249500252,0.008364870694903222,0.5,0.0,4,0.4347299337387085,0.45157161355018616,0.4555540084838867,,,PRUNED
490,0.45553532242774963,2023-04-25 18:02:48.668403,2023-04-25 18:02:58.394644,0 days 00:00:09.726241,0.057918632780520736,18,0.0005614372922346021,0.0023176072778886302,0.6000000000000001,0.0,4,0.45553532242774963,,,,,PRUNED
164,0.45550480484962463,2023-04-25 17:11:19.095792,2023-04-25 17:11:29.425329,0 days 00:00:10.329537,0.009295188896508627,16,0.0006648122515377254,0.005374704658549211,0.6000000000000001,0.0,4,0.4396727383136749,0.44776108860969543,0.45550480484962463,,,PRUNED
194,0.45548784732818604,2023-04-25 17:17:48.464743,2023-04-25 17:18:00.312829,0 days 00:00:11.848086,0.004566537034124462,22,0.0006586927255458222,0.009828314279688048,0.6000000000000001,0.0,4,0.4411330223083496,0.45548784732818604,,,,PRUNED
90,0.45547908544540405,2023-04-25 16:42:21.398352,2023-04-25 16:43:23.536359,0 days 00:01:02.138007,0.010848798377372288,40,0.0010092561751560004,0.003926374818844977,0.7000000000000001,0.0,4,0.43371903896331787,0.43515831232070923,0.4389112591743469,0.44683319330215454,,COMPLETE
443,0.45540329813957214,2023-04-25 17:57:33.624211,2023-04-25 17:57:44.427723,0 days 00:00:10.803512,0.001044343283126681,24,0.0007360286574510803,0.0005112266917604736,0.6000000000000001,0.0,4,0.45540329813957214,,,,,PRUNED
159,0.4553815722465515,2023-04-25 17:09:40.021734,2023-04-25 17:09:59.595540,0 days 00:00:19.573806,0.0010147285240228458,26,0.0005908576629468103,0.00409260208772747,0.6000000000000001,0.0,4,0.4479973316192627,0.44975709915161133,0.46167638897895813,,,COMPLETE
326,0.45522430539131165,2023-04-25 17:41:48.085110,2023-04-25 17:41:55.985456,0 days 00:00:07.900346,0.0010652436058857047,16,0.0008177568100370465,0.0029275350283801734,0.6000000000000001,0.25,4,0.4529978036880493,0.45522430539131165,,,,PRUNED
261,0.45520713925361633,2023-04-25 17:30:20.252297,2023-04-25 17:30:35.955685,0 days 00:00:15.703388,0.039608234621282275,14,0.0008210117399285165,0.005183140512874747,0.6000000000000001,0.0,4,0.4413001239299774,0.44772642850875854,0.45520713925361633,,,PRUNED
212,0.45506495237350464,2023-04-25 17:21:16.717377,2023-04-25 17:21:29.570843,0 days 00:00:12.853466,0.05672492870282562,20,0.0006174130250216456,0.005092284018543053,0.5,0.0,4,0.45506495237350464,,,,,PRUNED
92,0.4549611508846283,2023-04-25 16:43:34.291155,2023-04-25 16:44:01.355061,0 days 00:00:27.063906,0.011654150194523477,34,0.000960679393624148,0.001851424145720566,0.7000000000000001,0.0,4,0.4382169544696808,0.44261807203292847,0.45461222529411316,0.4547417163848877,,COMPLETE
192,0.4549374580383301,2023-04-25 17:17:38.551563,2023-04-25 17:17:47.204749,0 days 00:00:08.653186,0.003402740446779535,20,0.000567695120777283,0.005650961704459399,0.6000000000000001,0.0,4,0.435060054063797,0.4443139433860779,0.4549374580383301,,,PRUNED
217,0.45493364334106445,2023-04-25 17:22:54.713868,2023-04-25 17:23:23.088263,0 days 00:00:28.374395,0.0020229916330245473,14,0.000508003335558622,0.00375811894689613,0.6000000000000001,0.25,4,0.4519137442111969,0.45891323685646057,0.45493364334106445,,,PRUNED
479,0.45484238862991333,2023-04-25 18:01:17.149453,2023-04-25 18:01:27.812524,0 days 00:00:10.663071,0.04484454467511895,64,0.0005001677635367315,0.002037353762250659,0.6000000000000001,0.25,4,0.4377882778644562,0.4522553086280823,0.45484238862991333,,,PRUNED
208,0.4548395276069641,2023-04-25 17:20:46.586839,2023-04-25 17:20:56.823092,0 days 00:00:10.236253,0.012112961642976214,14,0.0008315570968074189,0.0024787100380123865,0.6000000000000001,0.25,4,0.4462955594062805,0.4548395276069641,,,,PRUNED
257,0.4547852873802185,2023-04-25 17:29:33.695603,2023-04-25 17:29:45.682539,0 days 00:00:11.986936,0.015289486712093658,12,0.0005496804028953372,0.010231555164422725,0.6000000000000001,0.0,4,0.4428151547908783,0.44947052001953125,0.4547852873802185,,,PRUNED
340,0.4544011354446411,2023-04-25 17:43:03.891108,2023-04-25 17:43:18.033253,0 days 00:00:14.142145,0.005002083496965025,16,0.0005341225543648853,0.008273043339799925,0.6000000000000001,0.25,4,0.4475530683994293,0.4544011354446411,,,,PRUNED
343,0.45407283306121826,2023-04-25 17:43:22.644373,2023-04-25 17:43:32.375369,0 days 00:00:09.730996,0.006847119590448211,20,0.0007710472498999132,0.005816304827204437,0.6000000000000001,0.25,4,0.4507598876953125,0.45407283306121826,,,,PRUNED
273,0.4540331959724426,2023-04-25 17:32:35.137243,2023-04-25 17:32:47.609500,0 days 00:00:12.472257,0.004643581981514229,12,0.000997910387529375,0.007057554824932932,0.6000000000000001,0.25,4,0.4540331959724426,,,,,PRUNED
418,0.4537469744682312,2023-04-25 17:54:35.317816,2023-04-25 17:54:44.853537,0 days 00:00:09.535721,0.002751120393971348,18,0.0005327862640429218,0.013499541328521223,0.6000000000000001,0.25,4,0.4432356357574463,0.4506700038909912,0.4537469744682312,,,PRUNED
480,0.45366889238357544,2023-04-25 18:01:27.813524,2023-04-25 18:01:36.845920,0 days 00:00:09.032396,0.008445435607620764,18,0.0008631792406730579,0.0037059851610308134,0.6000000000000001,0.5,4,0.436856746673584,0.4481906294822693,0.45366889238357544,,,PRUNED
147,0.4536208510398865,2023-04-25 17:05:11.784285,2023-04-25 17:05:22.121263,0 days 00:00:10.336978,0.0010868446679821661,14,0.0007551120254972528,0.011424253651000825,0.5,0.0,4,0.4460963308811188,0.43968039751052856,0.4536208510398865,,,PRUNED
233,0.45357778668403625,2023-04-25 17:25:01.931468,2023-04-25 17:25:20.788628,0 days 00:00:18.857160,0.008208160767086123,22,0.0005482035649820218,0.005551604342676463,0.6000000000000001,0.25,4,0.4618927836418152,,,,,COMPLETE
239,0.45352569222450256,2023-04-25 17:25:53.597602,2023-04-25 17:26:03.714815,0 days 00:00:10.117213,0.09534131541214144,22,0.0005701266300585801,0.007531262381577177,0.5,0.25,4,0.45352569222450256,,,,,PRUNED
175,0.45342588424682617,2023-04-25 17:13:48.992073,2023-04-25 17:13:57.808415,0 days 00:00:08.816342,0.007607322086920047,22,0.0005836341496814953,0.01263062000621896,0.7000000000000001,0.25,4,0.4370065927505493,0.44898173213005066,0.45342588424682617,,,PRUNED
177,0.4531523585319519,2023-04-25 17:13:59.915804,2023-04-25 17:14:15.163449,0 days 00:00:15.247645,0.012442816954199912,18,0.000829756424266407,0.0038604622425942184,0.6000000000000001,0.25,4,0.44860485196113586,0.4531523585319519,,,,PRUNED
135,0.45292216539382935,2023-04-25 17:01:35.416858,2023-04-25 17:01:52.098488,0 days 00:00:16.681630,0.009054678399728807,16,0.0006477432616596528,0.009208411798866981,0.6000000000000001,0.25,4,0.43460074067115784,0.44237449765205383,0.45718705654144287,,,COMPLETE
182,0.45290425419807434,2023-04-25 17:14:23.338583,2023-04-25 17:14:31.460038,0 days 00:00:08.121455,0.006029257359139775,20,0.0006539969476262149,0.006683468525613498,0.5,0.0,4,0.4564177989959717,0.45290425419807434,,,,PRUNED
125,0.452343225479126,2023-04-25 16:57:24.084343,2023-04-25 16:57:53.360046,0 days 00:00:29.275703,0.007058289241814645,18,0.0007474792025619116,0.006226656022103682,0.6000000000000001,0.5,4,0.4470958709716797,0.4421704113483429,0.4564392566680908,0.46006399393081665,,COMPLETE
250,0.4522525370121002,2023-04-25 17:28:26.281514,2023-04-25 17:28:35.380520,0 days 00:00:09.099006,0.031523253925044764,24,0.0005723811997551013,0.005872703555801404,0.5,0.25,4,0.4522525370121002,,,,,PRUNED
473,0.4519495368003845,2023-04-25 18:00:16.517501,2023-04-25 18:00:26.694704,0 days 00:00:10.177203,0.04742526711539144,46,0.0006080331187952993,0.0005032393475965561,0.6000000000000001,0.0,4,0.4519495368003845,,,,,PRUNED
87,0.45188987255096436,2023-04-25 16:40:53.082325,2023-04-25 16:41:31.999617,0 days 00:00:38.917292,0.025884192164877147,44,0.0010567634135462633,0.003710444187374171,0.4,0.25,3,0.43742766976356506,0.43966490030288696,0.4504395127296448,0.45132291316986084,,COMPLETE
256,0.45167824625968933,2023-04-25 17:29:25.285914,2023-04-25 17:29:33.695102,0 days 00:00:08.409188,0.009281380962848983,22,0.000782238906576059,0.00434865061248252,0.6000000000000001,0.25,4,0.45167824625968933,,,,,PRUNED
254,0.45152968168258667,2023-04-25 17:29:10.712665,2023-04-25 17:29:20.036008,0 days 00:00:09.323343,0.006191213574639884,20,0.0006691723854817748,0.011875603059592935,0.5,0.0,4,0.45152968168258667,,,,,PRUNED
403,0.45149481296539307,2023-04-25 17:52:34.177449,2023-04-25 17:52:42.309736,0 days 00:00:08.132287,0.0030967933265604124,20,0.0006871026450905632,0.011678210301435706,0.6000000000000001,0.0,4,0.45137327909469604,0.4472607970237732,0.45149481296539307,,,PRUNED
236,0.4514634311199188,2023-04-25 17:25:27.061672,2023-04-25 17:25:39.419495,0 days 00:00:12.357823,0.005671401222275265,14,0.0011590221327655744,0.003473301710464994,0.6000000000000001,0.25,4,0.4486038088798523,0.4514634311199188,,,,PRUNED
230,0.45134103298187256,2023-04-25 17:24:27.468570,2023-04-25 17:24:48.008934,0 days 00:00:20.540364,0.0034771874218500185,80,0.0007008539116240531,0.0023104667757842803,0.6000000000000001,0.0,4,0.4414481520652771,0.4467623233795166,0.4617800712585449,,,COMPLETE
333,0.45132553577423096,2023-04-25 17:42:23.487814,2023-04-25 17:42:31.702231,0 days 00:00:08.214417,0.0688637564781176,16,0.000500708398301059,0.0021847427924183184,0.6000000000000001,1.25,4,0.45132553577423096,,,,,PRUNED
283,0.45044827461242676,2023-04-25 17:34:12.931576,2023-04-25 17:34:23.073498,0 days 00:00:10.141922,0.011453788974431178,76,0.0005008135502375847,0.011597161346455359,0.6000000000000001,0.5,2,0.45044827461242676,,,,,PRUNED
313,0.450397789478302,2023-04-25 17:39:34.460518,2023-04-25 17:39:45.418041,0 days 00:00:10.957523,0.042657228688553046,20,0.000596402987156668,0.0005752322031979153,0.7000000000000001,0.25,4,0.450397789478302,,,,,PRUNED
487,0.44985106587409973,2023-04-25 18:02:02.177007,2023-04-25 18:02:11.442544,0 days 00:00:09.265537,0.0010073559264819317,20,0.000644264532960655,0.030197793076900355,0.6000000000000001,0.5,4,0.44985106587409973,,,,,PRUNED
59,0.4490340054035187,2023-04-25 16:32:11.258127,2023-04-25 16:32:55.565285,0 days 00:00:44.307158,0.021939723260276656,50,0.001341604174873465,0.0026629257141429948,0.4,0.0,3,0.42949986457824707,0.4395940601825714,0.4471610486507416,,,COMPLETE
467,0.4477953612804413,2023-04-25 17:59:41.327927,2023-04-25 17:59:52.171891,0 days 00:00:10.843964,0.001029347944579183,10,0.0006488745965458909,0.0036180801323099287,0.6000000000000001,2.0,4,0.4477953612804413,,,,,PRUNED
388,0.4462466239929199,2023-04-25 17:50:26.185667,2023-04-25 17:50:32.248766,0 days 00:00:06.063099,0.0048159556752111355,24,0.000555808449203074,0.003624586248575524,0.7000000000000001,0.25,4,0.43953782320022583,0.4462466239929199,,,,PRUNED
401,0.4459715485572815,2023-04-25 17:52:19.239957,2023-04-25 17:52:22.884909,0 days 00:00:03.644952,0.005574584820786047,18,0.0008495785267619935,0.002586979975323267,0.6000000000000001,0.0,4,0.4459715485572815,,,,,PRUNED
367,0.44559770822525024,2023-04-25 17:47:33.787070,2023-04-25 17:47:38.552151,0 days 00:00:04.765081,0.001001521652393788,74,0.0006691345365083298,0.0024657966026064813,0.5,0.0,4,0.4388659596443176,0.44559770822525024,,,,PRUNED
449,0.44559285044670105,2023-04-25 17:58:22.894694,2023-04-25 17:58:33.905115,0 days 00:00:11.010421,0.08609120239595278,74,0.0005991477015632424,0.011276172784085235,0.6000000000000001,0.0,2,0.44559285044670105,,,,,PRUNED
378,0.445495069026947,2023-04-25 17:49:02.340066,2023-04-25 17:49:04.926727,0 days 00:00:02.586661,0.00298255742370642,20,0.0007043966570426217,0.010970748678965764,0.6000000000000001,0.0,4,0.4491642713546753,0.445495069026947,,,,PRUNED
84,0.4454594850540161,2023-04-25 16:39:10.851157,2023-04-25 16:40:04.451411,0 days 00:00:53.600254,0.019121862029034417,40,0.0014125903040600003,0.005223568624357574,0.5,0.25,3,0.428697407245636,0.43312889337539673,0.4405840039253235,0.43861517310142517,,COMPLETE
348,0.4454461932182312,2023-04-25 17:44:12.821444,2023-04-25 17:44:17.968771,0 days 00:00:05.147327,0.02464677908749753,24,0.0006318943337408935,0.00725527374530624,0.6000000000000001,0.25,4,0.4411488473415375,0.4454461932182312,,,,PRUNED
440,0.44532567262649536,2023-04-25 17:57:03.357916,2023-04-25 17:57:13.076497,0 days 00:00:09.718581,0.004422670918589506,18,0.0017979177584696011,0.0030476527044102394,0.6000000000000001,0.0,4,0.44532567262649536,,,,,PRUNED
96,0.44527602195739746,2023-04-25 16:45:27.572182,2023-04-25 16:45:53.789382,0 days 00:00:26.217200,0.00499266551938544,34,0.0010767880959043684,0.0015557588103694835,0.7000000000000001,0.25,4,0.4300328195095062,0.43687596917152405,0.44408559799194336,0.44527602195739746,,PRUNED
100,0.44502508640289307,2023-04-25 16:46:36.170174,2023-04-25 16:47:13.607796,0 days 00:00:37.437622,0.008199171837736783,10,0.0008738870207356351,0.0071730017915162606,0.7000000000000001,0.25,4,0.43721866607666016,0.44854938983917236,0.45518553256988525,,,COMPLETE
308,0.4448956847190857,2023-04-25 17:38:41.271447,2023-04-25 17:38:47.288578,0 days 00:00:06.017131,0.03579496748473716,20,0.0006285611869115429,0.006538988084461908,0.6000000000000001,0.25,4,0.4448956847190857,,,,,PRUNED
453,0.4447168707847595,2023-04-25 17:58:42.986916,2023-04-25 17:58:46.205341,0 days 00:00:03.218425,0.09209791804523643,42,0.0005505477088502574,0.0024313150570125465,0.7000000000000001,0.0,4,0.4447168707847595,,,,,PRUNED
481,0.4446156919002533,2023-04-25 18:01:36.846421,2023-04-25 18:01:39.958222,0 days 00:00:03.111801,0.00424314824023646,14,0.0009918433752353338,0.0013425122358761798,0.6000000000000001,0.25,4,0.4446156919002533,,,,,PRUNED
255,0.44439244270324707,2023-04-25 17:29:20.037009,2023-04-25 17:29:23.880479,0 days 00:00:03.843470,0.0010790994833156948,16,0.0005991486135460562,0.008723921733294338,0.6000000000000001,0.0,4,0.4377799332141876,0.44439244270324707,,,,PRUNED
466,0.44407975673675537,2023-04-25 17:59:36.816344,2023-04-25 17:59:41.327428,0 days 00:00:04.511084,0.0029502387518556107,22,0.0006873547212140719,0.015591377375832752,0.6000000000000001,0.25,4,0.44407975673675537,,,,,PRUNED
305,0.4439268708229065,2023-04-25 17:38:32.515027,2023-04-25 17:38:35.266690,0 days 00:00:02.751663,0.002929463275064937,18,0.0005871319752376691,0.005028611128398199,0.6000000000000001,0.5,4,0.43530499935150146,0.4439268708229065,,,,PRUNED
379,0.44388633966445923,2023-04-25 17:49:04.927228,2023-04-25 17:49:09.339350,0 days 00:00:04.412122,0.0027757720766110397,22,0.0006626045772790403,0.0017597475663001167,0.7000000000000001,0.0,4,0.44388633966445923,,,,,PRUNED
235,0.44387009739875793,2023-04-25 17:25:22.944432,2023-04-25 17:25:27.060669,0 days 00:00:04.116237,0.0010215487083495617,20,0.0005006823610183977,0.014387884778195498,0.5,0.0,4,0.4403688609600067,0.44387009739875793,,,,PRUNED
67,0.443793922662735,2023-04-25 16:34:50.081771,2023-04-25 16:35:16.373002,0 days 00:00:26.291231,0.02459494742018187,44,0.001359775703857477,0.004380306532036346,0.4,0.25,3,0.4329635500907898,0.44141754508018494,0.443793922662735,,,PRUNED
300,0.44375425577163696,2023-04-25 17:37:47.401566,2023-04-25 17:37:58.252368,0 days 00:00:10.850802,0.004580151577626509,16,0.0006323764500799922,0.0043389116070172385,0.6000000000000001,2.0,1,0.44375425577163696,,,,,PRUNED
415,0.4435505270957947,2023-04-25 17:54:21.111298,2023-04-25 17:54:25.991036,0 days 00:00:04.879738,0.056392395790384624,22,0.0006225617947518458,0.005581571815781093,0.6000000000000001,0.25,4,0.43998533487319946,0.4435505270957947,,,,PRUNED
85,0.44333505630493164,2023-04-25 16:40:04.451911,2023-04-25 16:40:33.770787,0 days 00:00:29.318876,0.022290126306720396,40,0.0014309567080406421,0.00309336294806465,0.4,0.25,3,0.4385892152786255,0.44289442896842957,0.44333505630493164,,,PRUNED
66,0.44312822818756104,2023-04-25 16:34:32.235634,2023-04-25 16:34:50.081271,0 days 00:00:17.845637,0.02388149915150224,54,0.0013439692598305915,0.004107097417935079,0.4,0.25,3,0.4390893578529358,0.44318172335624695,,,,COMPLETE
258,0.44250786304473877,2023-04-25 17:29:45.683038,2023-04-25 17:29:50.083477,0 days 00:00:04.400439,0.004290825023934239,18,0.00069998865082433,0.006621586397342484,0.7000000000000001,0.25,4,0.44250786304473877,,,,,PRUNED
86,0.44213810563087463,2023-04-25 16:40:33.771287,2023-04-25 16:40:53.081825,0 days 00:00:19.310538,0.026461492297034893,40,0.0010615969050503686,0.004577967418916998,0.6000000000000001,0.5,3,0.4313979148864746,0.44215166568756104,,,,COMPLETE
425,0.44202733039855957,2023-04-25 17:55:19.309136,2023-04-25 17:55:29.197635,0 days 00:00:09.888499,0.010238700486223858,16,0.0007097635232253457,0.0005484076659761899,0.6000000000000001,2.25,4,0.44202733039855957,,,,,PRUNED
349,0.4418647289276123,2023-04-25 17:44:17.969774,2023-04-25 17:44:22.447957,0 days 00:00:04.478183,0.005932664234159205,18,0.0008311326255588451,0.00487097286481884,0.7000000000000001,0.0,4,0.4392186403274536,0.4418647289276123,,,,PRUNED
391,0.44174686074256897,2023-04-25 17:50:51.202140,2023-04-25 17:50:55.373127,0 days 00:00:04.170987,0.006889086178588796,16,0.0006933327496021647,0.004888302379091555,0.6000000000000001,0.25,4,0.44174686074256897,,,,,PRUNED
238,0.44095665216445923,2023-04-25 17:25:48.323632,2023-04-25 17:25:53.597102,0 days 00:00:05.273470,0.010416499621476168,16,0.0007568820096233792,0.0010767029864953293,0.7000000000000001,0.0,4,0.44095665216445923,,,,,PRUNED
437,0.4409061074256897,2023-04-25 17:56:24.259551,2023-04-25 17:56:36.926883,0 days 00:00:12.667332,0.055474794702581404,16,0.0006214570110758406,0.0014395964892130282,0.7000000000000001,1.75,4,0.4409061074256897,,,,,PRUNED
210,0.4407188296318054,2023-04-25 17:21:00.539716,2023-04-25 17:21:04.938520,0 days 00:00:04.398804,0.004995929639107199,12,0.0007274766975399737,0.004556640137940826,0.7000000000000001,0.0,4,0.4407188296318054,,,,,PRUNED
275,0.4406737685203552,2023-04-25 17:32:50.210981,2023-04-25 17:33:00.455956,0 days 00:00:10.244975,0.0027890525221213277,16,0.0006487587481081775,0.0034361810945243284,0.8,1.0,4,0.4406737685203552,,,,,PRUNED
64,0.44053182005882263,2023-04-25 16:33:31.264136,2023-04-25 16:34:11.647029,0 days 00:00:40.382893,0.02455377021357982,54,0.0016228169075130808,0.0040339035154210385,0.4,0.0,3,0.43176743388175964,0.43230125308036804,0.43724745512008667,0.43748903274536133,,COMPLETE
387,0.44031351804733276,2023-04-25 17:50:23.717800,2023-04-25 17:50:26.184666,0 days 00:00:02.466866,0.0024820745788985137,18,0.0005001501036637951,0.016973605582457946,0.6000000000000001,0.25,4,0.44031351804733276,,,,,PRUNED
368,0.4402216374874115,2023-04-25 17:47:38.552651,2023-04-25 17:47:41.340751,0 days 00:00:02.788100,0.06389290656322508,20,0.0005804302565655942,0.007763690794705774,0.6000000000000001,0.5,4,0.43707549571990967,0.4402216374874115,,,,PRUNED
335,0.44011548161506653,2023-04-25 17:42:47.406421,2023-04-25 17:42:49.754185,0 days 00:00:02.347764,0.0033841444855047774,18,0.0005382595456440315,0.0200178757541032,0.6000000000000001,0.0,4,0.44011548161506653,,,,,PRUNED
337,0.4400203824043274,2023-04-25 17:42:52.336367,2023-04-25 17:42:54.944937,0 days 00:00:02.608570,0.0026247017536148876,14,0.0006142889972857811,0.0015023815630722213,0.5,0.25,2,0.4400203824043274,,,,,PRUNED
416,0.4398826062679291,2023-04-25 17:54:25.991537,2023-04-25 17:54:31.252250,0 days 00:00:05.260713,0.004410714410372983,80,0.0006707578929294624,0.0031915670580718813,0.7000000000000001,0.0,4,0.4398826062679291,,,,,PRUNED
234,0.4396398067474365,2023-04-25 17:25:20.789628,2023-04-25 17:25:22.943932,0 days 00:00:02.154304,0.002675077585439258,18,0.0006454201288171281,0.023436044485702363,0.6000000000000001,0.0,4,0.4396398067474365,,,,,PRUNED
455,0.4393995404243469,2023-04-25 17:58:50.506404,2023-04-25 17:58:54.552303,0 days 00:00:04.045899,0.0010142758863795356,22,0.001023578824435631,0.005192218630455122,0.6000000000000001,0.25,4,0.4390530586242676,0.4393995404243469,,,,PRUNED
429,0.43937963247299194,2023-04-25 17:55:45.228275,2023-04-25 17:55:54.778362,0 days 00:00:09.550087,0.005192112707305315,18,0.0016549185635573265,0.0019260491196166735,0.6000000000000001,0.0,4,0.43937963247299194,,,,,PRUNED
