number,value,datetime_start,datetime_complete,duration,params_l1_ratio,params_reg_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
37,0.5871179045499336,2023-05-02 14:18:15.948581,2023-05-02 14:18:17.150205,0 days 00:00:01.201624,0.39263707763901917,0.009206010620187265,0.5871179045499336,,,,PRUNED
236,0.5873292525334185,2023-05-02 14:24:54.903772,2023-05-02 14:24:55.957390,0 days 00:00:01.053618,0.00015440516536384527,0.015322342213635674,0.5873292525334185,,,,PRUNED
441,0.5880211527092526,2023-05-02 14:29:37.002836,2023-05-02 14:29:37.996576,0 days 00:00:00.993740,0.8843592420955694,0.0056058381105702024,0.5880211527092526,,,,PRUNED
406,0.5884103722439787,2023-05-02 14:28:42.879962,2023-05-02 14:28:43.885272,0 days 00:00:01.005310,0.5157239225188839,0.0003975237871651627,0.5884103722439787,,,,PRUNED
291,0.5888173220127974,2023-05-02 14:26:16.575511,2023-05-02 14:26:17.600227,0 days 00:00:01.024716,0.9854404970762458,0.004433567527344665,0.5888173220127974,,,,PRUNED
447,0.5892675499219036,2023-05-02 14:29:43.239593,2023-05-02 14:29:44.287415,0 days 00:00:01.047822,0.9683899118470503,0.004380505825791309,0.5892675499219036,,,,PRUNED
437,0.5894655482328093,2023-05-02 14:29:32.749561,2023-05-02 14:29:33.747792,0 days 00:00:00.998231,0.3858654088279866,0.0099770278496893,0.5894655482328093,,,,PRUNED
479,0.5905224144123405,2023-05-02 14:30:24.659142,2023-05-02 14:30:25.636910,0 days 00:00:00.977768,0.049849040357520975,0.016443869828223753,0.5905224144123405,,,,PRUNED
495,0.5910882788642637,2023-05-02 14:30:45.129630,2023-05-02 14:30:46.317953,0 days 00:00:01.188323,0.019297939011919327,0.017857933237039596,0.5910882788642637,,,,PRUNED
2,0.5914394961656461,2023-05-02 14:17:08.902327,2023-05-02 14:17:17.152717,0 days 00:00:08.250390,0.4974907400804669,6.696468548801565e-05,0.8535140482340237,0.6708069494046951,0.6069313845809483,0.5890380430943682,COMPLETE
48,0.5915701701665849,2023-05-02 14:18:34.690285,2023-05-02 14:18:35.873084,0 days 00:00:01.182799,6.967581427683167e-05,0.018902157995765053,0.5915701701665849,,,,PRUNED
19,0.5925643538452141,2023-05-02 14:17:53.486854,2023-05-02 14:17:54.490074,0 days 00:00:01.003220,0.10905782941421982,0.00024844348109382124,0.5925643538452141,,,,PRUNED
485,0.593317415581043,2023-05-02 14:30:34.351048,2023-05-02 14:30:35.373375,0 days 00:00:01.022327,0.20589521603101313,0.014500785867423349,0.593317415581043,,,,PRUNED
363,0.5938091849616741,2023-05-02 14:27:43.681183,2023-05-02 14:27:44.729447,0 days 00:00:01.048264,0.0007227674366240477,0.0002488533144125892,0.5938091849616741,,,,PRUNED
328,0.5942430982144858,2023-05-02 14:26:59.711766,2023-05-02 14:27:00.699454,0 days 00:00:00.987688,0.02517575597452754,0.020449347249585303,0.5942430982144858,,,,PRUNED
426,0.5955405219775962,2023-05-02 14:29:11.099273,2023-05-02 14:29:12.134363,0 days 00:00:01.035090,0.021804444218407017,0.021752978761089586,0.5955405219775962,,,,PRUNED
482,0.5986179023356956,2023-05-02 14:30:27.817510,2023-05-02 14:30:28.867118,0 days 00:00:01.049608,0.03056678623366154,0.00020628032214419002,0.5986179023356956,,,,PRUNED
487,0.6008346513422467,2023-05-02 14:30:36.592619,2023-05-02 14:30:37.645277,0 days 00:00:01.052658,0.05441040425695409,0.024857660059945726,0.6008346513422467,,,,PRUNED
472,0.6011440665502097,2023-05-02 14:30:17.184646,2023-05-02 14:30:18.383267,0 days 00:00:01.198621,0.9378678699200883,7.926199333827992e-05,0.6011440665502097,,,,PRUNED
330,0.6041517828474805,2023-05-02 14:27:01.754045,2023-05-02 14:27:02.789745,0 days 00:00:01.035700,0.052052878220030255,0.028100926522240364,0.6041517828474805,,,,PRUNED
3,0.6066416276464479,2023-05-02 14:17:17.153218,2023-05-02 14:17:21.774413,0 days 00:00:04.621195,0.7036950744199706,0.0160024805525921,0.6058034922786728,0.6056500156778282,0.6055666734808222,,COMPLETE
383,0.6075210559627687,2023-05-02 14:28:14.785926,2023-05-02 14:28:15.777413,0 days 00:00:00.991487,0.030159916251348517,0.033332860107807886,0.6075210559627687,,,,PRUNED
1,0.612053931753131,2023-05-02 14:17:04.546170,2023-05-02 14:17:08.901827,0 days 00:00:04.355657,0.4280933074714435,0.020576385415528697,0.6112093853353859,0.6112455002948333,,,COMPLETE
8,0.6122171239479836,2023-05-02 14:17:29.343688,2023-05-02 14:17:33.784720,0 days 00:00:04.441032,0.9113637931825765,0.018052848428813988,0.6107866248746369,,,,COMPLETE
353,0.6126528836624205,2023-05-02 14:27:33.642400,2023-05-02 14:27:34.702772,0 days 00:00:01.060372,0.03414337620169434,0.0001457649383201569,0.6126528836624205,,,,PRUNED
6,0.614064704913157,2023-05-02 14:17:23.846455,2023-05-02 14:17:24.889507,0 days 00:00:01.043052,0.22428828618485597,0.00021201749965936125,0.614064704913157,,,,PRUNED
477,0.6150275500374046,2023-05-02 14:30:22.689625,2023-05-02 14:30:23.676501,0 days 00:00:00.986876,0.017450840461529987,0.0443063488781985,0.6150275500374046,,,,PRUNED
496,0.6155360362177238,2023-05-02 14:30:46.318454,2023-05-02 14:30:47.485361,0 days 00:00:01.166907,0.0434626973024272,5.982595482900848e-05,0.6155360362177238,,,,PRUNED
212,0.6209074853725257,2023-05-02 14:24:09.127574,2023-05-02 14:24:10.132964,0 days 00:00:01.005390,0.0008681487703212042,0.056711692608933106,0.6209074853725257,,,,PRUNED
263,0.64826352497625,2023-05-02 14:25:36.301814,2023-05-02 14:25:37.276487,0 days 00:00:00.974673,0.02130474822875402,0.11955931036157157,0.64826352497625,,,,PRUNED
470,0.6503700695020114,2023-05-02 14:30:11.730976,2023-05-02 14:30:12.935944,0 days 00:00:01.204968,0.0009346763231310061,0.15114245021354944,0.6503700695020114,,,,PRUNED
346,0.6541907804458064,2023-05-02 14:27:22.926858,2023-05-02 14:27:23.937499,0 days 00:00:01.010641,0.37032950452996427,0.055717968713535265,0.6541907804458064,,,,PRUNED
4,0.6598489047652357,2023-05-02 14:17:21.774911,2023-05-02 14:17:22.791240,0 days 00:00:01.016329,0.8779857558783234,0.04222700781389659,0.6598489047652357,,,,PRUNED
459,0.6628900041828398,2023-05-02 14:29:56.555635,2023-05-02 14:29:57.591873,0 days 00:00:01.036238,2.1935537008559852e-05,0.2497329035018857,0.6628900041828398,,,,PRUNED
436,0.6630248995577106,2023-05-02 14:29:31.770450,2023-05-02 14:29:32.749060,0 days 00:00:00.978610,0.10577432356913753,0.0001487169429105884,0.6630248995577106,,,,PRUNED
425,0.6653318631931906,2023-05-02 14:29:10.042155,2023-05-02 14:29:11.098768,0 days 00:00:01.056613,0.0002326630173661848,0.27831346085407643,0.6653318631931906,,,,PRUNED
428,0.6660827678385274,2023-05-02 14:29:13.184138,2023-05-02 14:29:14.406834,0 days 00:00:01.222696,0.03909778184243936,0.1860591539758944,0.6660827678385274,,,,PRUNED
5,0.6709192119185218,2023-05-02 14:17:22.791740,2023-05-02 14:17:23.845956,0 days 00:00:01.054216,0.25626250306569587,0.0984598134488295,0.6709192119185218,,,,PRUNED
387,0.6763499475065707,2023-05-02 14:28:18.882328,2023-05-02 14:28:19.909030,0 days 00:00:01.026702,0.37143099089570003,0.09299900285744893,0.6763499475065707,,,,PRUNED
444,0.6788980525161313,2023-05-02 14:29:40.033023,2023-05-02 14:29:41.024672,0 days 00:00:00.991649,0.7772390779587746,0.06182701279019289,0.6788980525161313,,,,PRUNED
473,0.6811347074101409,2023-05-02 14:30:18.383767,2023-05-02 14:30:19.422399,0 days 00:00:01.038632,0.01696385459650076,0.4741396985152089,0.6811347074101409,,,,PRUNED
9,0.6865684054229041,2023-05-02 14:17:33.785220,2023-05-02 14:17:35.024427,0 days 00:00:01.239207,0.39240312695000745,0.12064382747629708,0.6865684054229041,,,,PRUNED
274,0.6870778926836041,2023-05-02 14:25:51.341230,2023-05-02 14:25:52.319990,0 days 00:00:00.978760,0.08168093456380716,0.3464199419111069,0.6870778926836041,,,,PRUNED
14,0.6909298444581787,2023-05-02 14:17:48.538655,2023-05-02 14:17:49.547423,0 days 00:00:01.008768,0.10679421559122511,0.41203650893642324,0.6909298444581787,,,,PRUNED
219,0.6931556400593286,2023-05-02 14:24:19.928204,2023-05-02 14:24:20.957346,0 days 00:00:01.029142,0.41816472383123826,0.4949006042495891,0.6931556400593286,,,,PRUNED
344,0.7382623024985854,2023-05-02 14:27:20.684959,2023-05-02 14:27:21.693667,0 days 00:00:01.008708,0.035252280984523,0.00011325235034711981,0.7382623024985854,,,,PRUNED
215,0.806211995883097,2023-05-02 14:24:15.659094,2023-05-02 14:24:16.646681,0 days 00:00:00.987587,0.05237544910362457,9.164225660464579e-05,0.806211995883097,,,,PRUNED
321,0.9115170465456683,2023-05-02 14:26:52.196068,2023-05-02 14:26:53.176757,0 days 00:00:00.980689,0.0215011230000184,7.448883405777511e-05,0.9115170465456683,,,,PRUNED
40,1.1226072551361255,2023-05-02 14:18:19.501736,2023-05-02 14:18:20.535524,0 days 00:00:01.033788,0.14189652668105313,5.3834059899453703e-05,1.1226072551361255,,,,PRUNED
