number,value,datetime_start,datetime_complete,duration,params_l1_ratio,params_reg_strength,user_attrs_n_epochs,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
455,0.7376491092883595,2023-07-10 14:39:04.597213,2023-07-10 14:39:06.080264,0 days 00:00:01.483051,0.13378873145606526,0.0004028035485817052,,0.7415366701378077,0.7387738426003624,0.7376491092883595,,PRUNED
181,0.7376500416545999,2023-07-10 14:31:38.879672,2023-07-10 14:31:40.219116,0 days 00:00:01.339444,0.13783860496702666,0.0003573801244883395,,0.7376500416545999,,,,PRUNED
139,0.73765288192723,2023-07-10 14:30:01.707474,2023-07-10 14:30:03.033008,0 days 00:00:01.325534,0.1161727445883262,0.00034453044388560645,,0.73765288192723,,,,PRUNED
477,0.7376597014269564,2023-07-10 14:39:38.088919,2023-07-10 14:39:39.385349,0 days 00:00:01.296430,0.07294662410010302,0.00041404313164300423,,0.7389283034522494,0.7376597014269564,,,PRUNED
222,0.7376669753157562,2023-07-10 14:32:54.571167,2023-07-10 14:32:55.914094,0 days 00:00:01.342927,0.11708030234360253,0.00036721954573525084,,0.7388801268892555,0.7376669753157562,,,PRUNED
292,0.7376686305321589,2023-07-10 14:35:01.853084,2023-07-10 14:35:03.173209,0 days 00:00:01.320125,0.1754541154950151,0.0003910489085305938,,0.739293519415109,0.7376686305321589,,,PRUNED
221,0.7376696842002395,2023-07-10 14:32:53.233962,2023-07-10 14:32:54.571167,0 days 00:00:01.337205,0.09706742895210296,0.00039184329724849975,,0.7376696842002395,,,,PRUNED
124,0.7376771136430187,2023-07-10 14:29:32.442873,2023-07-10 14:29:33.706104,0 days 00:00:01.263231,0.1422630718175573,0.00023736368955786224,,0.7376771136430187,,,,PRUNED
111,0.737686698076669,2023-07-10 14:29:08.829066,2023-07-10 14:29:10.197864,0 days 00:00:01.368798,0.033123492160869156,0.000411870417790118,,0.7420048404889028,0.7387222729916849,0.737686698076669,,PRUNED
393,0.737690951295544,2023-07-10 14:37:36.526757,2023-07-10 14:37:37.797639,0 days 00:00:01.270882,0.17297752994285934,0.000360526845758484,,0.737690951295544,,,,PRUNED
368,0.7376914250908909,2023-07-10 14:37:05.712426,2023-07-10 14:37:07.033560,0 days 00:00:01.321134,0.11165374407735465,0.0003150720274652713,,0.7391887901758348,0.7376914250908909,,,PRUNED
238,0.7377050575240918,2023-07-10 14:33:25.895514,2023-07-10 14:33:27.232186,0 days 00:00:01.336672,0.26414948413249534,0.0003494574102861055,,0.7391690842120775,0.7377050575240918,,,PRUNED
71,0.7377052998227278,2023-07-10 14:27:57.012976,2023-07-10 14:27:58.342707,0 days 00:00:01.329731,0.04936931761545412,0.0004016420374778976,,0.7413536654319665,0.738987742751062,0.7377052998227278,,PRUNED
203,0.7377088272380558,2023-07-10 14:32:24.030397,2023-07-10 14:32:25.341031,0 days 00:00:01.310634,0.15399089810691693,0.0004480835701472468,,0.7412298640857332,0.738772316640557,0.7377088272380558,,PRUNED
134,0.7377107690975335,2023-07-10 14:29:51.637950,2023-07-10 14:29:53.000751,0 days 00:00:01.362801,0.16453812701612658,0.0002594626978747622,,0.7377107690975335,,,,PRUNED
265,0.7377112517195501,2023-07-10 14:34:13.959845,2023-07-10 14:34:15.291863,0 days 00:00:01.332018,0.12129241882608707,0.0003487332137274316,,0.7377112517195501,,,,PRUNED
276,0.7377114085110542,2023-07-10 14:34:31.555722,2023-07-10 14:34:32.913632,0 days 00:00:01.357910,0.18434680832300465,0.0004650328031884752,,0.7392960398066046,0.7377114085110542,,,PRUNED
384,0.7377127507904948,2023-07-10 14:37:25.278351,2023-07-10 14:37:26.601623,0 days 00:00:01.323272,0.07291339430763805,0.0004137367147058465,,0.7388255624727763,0.7377127507904948,,,PRUNED
132,0.7377137565604797,2023-07-10 14:29:48.745119,2023-07-10 14:29:50.258778,0 days 00:00:01.513659,0.12275351178346466,0.0004256604873538701,,0.7389506414283911,0.7377137565604797,,,PRUNED
441,0.7377150067026543,2023-07-10 14:38:47.432916,2023-07-10 14:38:48.713965,0 days 00:00:01.281049,0.3430889922743241,0.00037017457226127686,,0.7394313338533227,0.7377150067026543,,,PRUNED
56,0.7377161750338986,2023-07-10 14:27:32.751802,2023-07-10 14:27:34.001999,0 days 00:00:01.250197,0.27108332296777077,0.0004232676368371305,,0.7391524755329882,0.7377161750338986,,,PRUNED
335,0.7377164222601129,2023-07-10 14:36:06.384900,2023-07-10 14:36:07.718424,0 days 00:00:01.333524,0.18886695051856012,0.0004619134475634176,,0.7377164222601129,,,,PRUNED
167,0.7377167428871255,2023-07-10 14:31:03.657931,2023-07-10 14:31:04.964393,0 days 00:00:01.306462,0.1465846743230387,0.0003041570815461359,,0.7377167428871255,,,,PRUNED
106,0.737723723628058,2023-07-10 14:28:58.821299,2023-07-10 14:29:00.203191,0 days 00:00:01.381892,0.19919257043493974,0.0003058997351240848,,0.7401830416244852,0.737723723628058,,,PRUNED
142,0.7377528243526524,2023-07-10 14:30:08.965697,2023-07-10 14:30:10.284029,0 days 00:00:01.318332,0.08113502527179713,0.0004501074912474029,,0.7387492686260935,0.7377528243526524,,,PRUNED
205,0.7377610862116157,2023-07-10 14:32:26.543000,2023-07-10 14:32:27.860667,0 days 00:00:01.317667,0.12351484537576427,0.0004612977503856224,,0.7389598513923763,0.7377610862116157,,,PRUNED
227,0.7377624110106603,2023-07-10 14:33:04.560357,2023-07-10 14:33:05.894720,0 days 00:00:01.334363,0.1856383887691846,0.00024711710501345733,,0.7377624110106603,,,,PRUNED
382,0.7377743792008811,2023-07-10 14:37:22.677353,2023-07-10 14:37:23.978667,0 days 00:00:01.301314,0.1826351517679858,0.0002552193258849966,,0.7377743792008811,,,,PRUNED
231,0.7377845755711058,2023-07-10 14:33:09.501778,2023-07-10 14:33:10.910756,0 days 00:00:01.408978,0.05931194384574956,0.00044653837264210675,,0.7409029143546468,0.7389456465777682,0.7377845755711058,,PRUNED
496,0.7377920655774953,2023-07-10 14:40:07.957339,2023-07-10 14:40:09.309138,0 days 00:00:01.351799,0.12471098170103564,0.0004586877642576947,,0.7420495999811008,0.7388251817156462,0.7377920655774953,,PRUNED
242,0.7377923322068538,2023-07-10 14:33:30.903518,2023-07-10 14:33:32.249188,0 days 00:00:01.345670,0.17848104876327583,0.0004780680613163137,,0.7377923322068538,,,,PRUNED
392,0.7378022838613659,2023-07-10 14:37:35.263119,2023-07-10 14:37:36.526257,0 days 00:00:01.263138,0.14120047121075546,0.0004627950011128912,,0.7378022838613659,,,,PRUNED
337,0.7378048545148087,2023-07-10 14:36:08.909960,2023-07-10 14:36:10.281212,0 days 00:00:01.371252,0.2891110042442398,0.00037717340947370805,,0.7378048545148087,,,,PRUNED
488,0.7378370294677894,2023-07-10 14:39:54.928737,2023-07-10 14:39:56.209082,0 days 00:00:01.280345,0.35966006384944965,0.0003889210512566477,,0.7378370294677894,,,,PRUNED
66,0.7378381363858487,2023-07-10 14:27:50.970621,2023-07-10 14:27:52.237875,0 days 00:00:01.267254,0.030062423021305587,0.0004034245041566291,,0.7390938877863569,0.7378381363858487,,,PRUNED
36,0.7378510280300231,2023-07-10 14:26:59.591090,2023-07-10 14:27:00.834215,0 days 00:00:01.243125,0.15464336871413306,0.00023918157774241347,,0.7410733067777375,0.7378510280300231,,,PRUNED
377,0.7378515621024484,2023-07-10 14:37:16.566182,2023-07-10 14:37:17.930191,0 days 00:00:01.364009,0.16168054211309846,0.0004788250346619598,,0.7392782596672471,0.7378515621024484,,,PRUNED
68,0.7378543043118778,2023-07-10 14:27:53.376829,2023-07-10 14:27:54.637142,0 days 00:00:01.260313,0.2178283715906632,0.00024998941736812687,,0.7378543043118778,,,,PRUNED
109,0.7378595738784642,2023-07-10 14:29:06.224111,2023-07-10 14:29:07.600268,0 days 00:00:01.376157,0.06013002621636575,0.0004553141489396813,,0.7408666176073181,0.7386364042940132,0.7378595738784642,,PRUNED
195,0.7378777991218889,2023-07-10 14:32:10.322350,2023-07-10 14:32:11.668849,0 days 00:00:01.346499,0.2277805950686804,0.00046908546448967236,,0.7378777991218889,,,,PRUNED
84,0.7378807778973826,2023-07-10 14:28:20.607650,2023-07-10 14:28:21.984352,0 days 00:00:01.376702,0.13136024435910293,0.0004859725875941951,,0.7378807778973826,,,,PRUNED
47,0.7378810960690346,2023-07-10 14:27:15.677065,2023-07-10 14:27:16.927846,0 days 00:00:01.250781,0.12362392595206084,0.00046537335020319987,,0.74131611491841,0.7391065660134182,0.7378810960690346,,PRUNED
323,0.7379051966572981,2023-07-10 14:35:51.340159,2023-07-10 14:35:52.683008,0 days 00:00:01.342849,0.20067152987139222,0.0004971159519666106,,0.7379051966572981,,,,PRUNED
258,0.7379136108986426,2023-07-10 14:34:01.492911,2023-07-10 14:34:02.820079,0 days 00:00:01.327168,0.30006794299216993,0.0004650286210367191,,0.7379136108986426,,,,PRUNED
166,0.737914528311956,2023-07-10 14:31:02.342504,2023-07-10 14:31:03.657431,0 days 00:00:01.314927,0.1277185587944106,0.0005031933222693255,,0.737914528311956,,,,PRUNED
127,0.7379343387100495,2023-07-10 14:29:39.190265,2023-07-10 14:29:40.435305,0 days 00:00:01.245040,0.2671359395563638,0.00047702865945481714,,0.7424242682884118,0.7389052961268389,0.7379343387100495,,PRUNED
327,0.7379502984590001,2023-07-10 14:35:56.432705,2023-07-10 14:35:57.719878,0 days 00:00:01.287173,0.3966178346735365,0.00028481182579799676,,0.7379502984590001,,,,PRUNED
452,0.7379510082398367,2023-07-10 14:39:00.842803,2023-07-10 14:39:02.192093,0 days 00:00:01.349290,0.19386630505197097,0.0005016572044022566,,0.7393237579708745,0.7379510082398367,,,PRUNED
149,0.7379525449306367,2023-07-10 14:30:20.873200,2023-07-10 14:30:22.196017,0 days 00:00:01.322817,0.07338800005486376,0.0005020182812375744,,0.7379525449306367,,,,PRUNED
297,0.7379539366536764,2023-07-10 14:35:07.959482,2023-07-10 14:35:09.370262,0 days 00:00:01.410780,0.13916293508121913,0.0004898018614761239,,0.7393205268060903,0.7379539366536764,,,PRUNED
461,0.7379565935430138,2023-07-10 14:39:12.009662,2023-07-10 14:39:13.274988,0 days 00:00:01.265326,0.10646074520676496,0.0004938479518887472,,0.7379565935430138,,,,PRUNED
288,0.7379609041820687,2023-07-10 14:34:53.483189,2023-07-10 14:34:54.801294,0 days 00:00:01.318105,0.23412348619699286,0.0002816930399081423,,0.7379609041820687,,,,PRUNED
151,0.7379625481709186,2023-07-10 14:30:23.319641,2023-07-10 14:30:24.632705,0 days 00:00:01.313064,0.16182777796812697,0.0002943574956481106,,0.7379625481709186,,,,PRUNED
223,0.7379816579362163,2023-07-10 14:32:55.914593,2023-07-10 14:32:57.240765,0 days 00:00:01.326172,0.07995316664735974,0.000469354458617792,,0.7407041654373979,0.7389030031421149,0.7379816579362163,,PRUNED
25,0.7379951200967726,2023-07-10 14:26:36.816255,2023-07-10 14:26:38.062885,0 days 00:00:01.246630,0.3268374250019027,0.0004927483710433388,,0.7404874057456012,0.7389836457067394,0.7379951200967726,,PRUNED
266,0.7380058792314698,2023-07-10 14:34:15.292361,2023-07-10 14:34:16.617766,0 days 00:00:01.325405,0.15067625563468967,0.0004908313449762093,,0.7391696547387197,0.7380058792314698,,,PRUNED
252,0.7380059022911735,2023-07-10 14:33:50.458404,2023-07-10 14:33:51.785672,0 days 00:00:01.327268,0.1707577287672596,0.0005182912873008418,,0.7417886374116556,0.7389751918333106,0.7380059022911735,,PRUNED
94,0.7380080978362784,2023-07-10 14:28:40.525395,2023-07-10 14:28:41.859668,0 days 00:00:01.334273,0.18320446396505563,0.0005168141709639576,,0.7425136306345299,0.7390466504669642,0.7380080978362784,,PRUNED
414,0.7380224305645369,2023-07-10 14:38:08.155364,2023-07-10 14:38:09.420226,0 days 00:00:01.264862,0.6110460599446129,0.00044503772998183476,,0.7380224305645369,,,,PRUNED
172,0.7380230573051286,2023-07-10 14:31:13.228196,2023-07-10 14:31:14.637322,0 days 00:00:01.409126,0.5046840243923314,0.00045437234665154214,,0.7380230573051286,,,,PRUNED
340,0.7380340909028495,2023-07-10 14:36:12.811950,2023-07-10 14:36:14.195500,0 days 00:00:01.383550,0.13388676044252304,0.0005203271209098644,,0.7418391883969394,0.7388379391181565,0.7380340909028495,,PRUNED
305,0.7380511716084422,2023-07-10 14:35:21.329513,2023-07-10 14:35:22.620729,0 days 00:00:01.291216,0.3819804673945506,0.0005267713563748277,,0.7380511716084422,,,,PRUNED
189,0.7380600952944126,2023-07-10 14:31:59.412836,2023-07-10 14:32:00.722135,0 days 00:00:01.309299,0.25625608645502157,0.0005036836707971115,,0.7380600952944126,,,,PRUNED
52,0.7380656463144984,2023-07-10 14:27:24.786509,2023-07-10 14:27:26.029738,0 days 00:00:01.243229,0.16202339006851518,0.0005324324584028165,,0.7380656463144984,,,,PRUNED
424,0.7380930009535462,2023-07-10 14:38:23.643416,2023-07-10 14:38:24.930135,0 days 00:00:01.286719,0.4302003185992783,0.000480315953194736,,0.7380930009535462,,,,PRUNED
356,0.7381066072114433,2023-07-10 14:36:43.680765,2023-07-10 14:36:45.003498,0 days 00:00:01.322733,0.22382623073490573,0.0005405623656991368,,0.7424156163869773,0.7388039408412782,0.7381066072114433,,PRUNED
331,0.7381250935885473,2023-07-10 14:36:01.501802,2023-07-10 14:36:02.840540,0 days 00:00:01.338738,0.16349367083055807,0.0005462264820371728,,0.7392991679485671,0.7381250935885473,,,PRUNED
273,0.7381350908677682,2023-07-10 14:34:23.923406,2023-07-10 14:34:25.251548,0 days 00:00:01.328142,0.16090263419362036,0.0005374776228186644,,0.7389550449667712,0.7381350908677682,,,PRUNED
123,0.7381374443701068,2023-07-10 14:29:31.154908,2023-07-10 14:29:32.442873,0 days 00:00:01.287965,0.05485621774399358,0.0005253727393836672,,0.7411776569590826,0.7388635859347077,0.7381374443701068,,PRUNED
114,0.7381736037716496,2023-07-10 14:29:12.642726,2023-07-10 14:29:14.019417,0 days 00:00:01.376691,0.0442097789762064,0.0005267595645375152,,0.7399238287019553,0.7388234450245788,0.7381736037716496,,PRUNED
213,0.7381800570195046,2023-07-10 14:32:43.423358,2023-07-10 14:32:44.771372,0 days 00:00:01.348014,0.3513470827392743,0.0005179430745690363,,0.739142750391085,0.7381800570195046,,,PRUNED
138,0.7381865824769243,2023-07-10 14:30:00.337223,2023-07-10 14:30:01.706975,0 days 00:00:01.369752,0.18519122957329243,0.0005579165988841235,,0.7388517465476176,0.7381865824769243,,,PRUNED
219,0.7381874576924775,2023-07-10 14:32:50.724083,2023-07-10 14:32:52.071674,0 days 00:00:01.347591,0.1402408508499154,0.0005590074450943884,,0.7381874576924775,,,,PRUNED
284,0.7381908432075218,2023-07-10 14:34:48.698973,2023-07-10 14:34:49.971388,0 days 00:00:01.272415,0.20815358276248228,0.0005493163199361909,,0.7388300821444148,0.7381908432075218,,,PRUNED
144,0.7381924264611938,2023-07-10 14:30:11.435351,2023-07-10 14:30:12.748815,0 days 00:00:01.313464,0.09970130436679267,0.0005509030885007124,,0.7381924264611938,,,,PRUNED
103,0.7382087562624576,2023-07-10 14:28:55.167973,2023-07-10 14:28:56.497801,0 days 00:00:01.329828,0.21179969597785148,0.000544887573113659,,0.7382087562624576,,,,PRUNED
383,0.7382202900624246,2023-07-10 14:37:23.979168,2023-07-10 14:37:25.277851,0 days 00:00:01.298683,0.32545349766698217,0.0005483930634235891,,0.7388271440841853,0.7382202900624246,,,PRUNED
476,0.7382328719696091,2023-07-10 14:39:36.789267,2023-07-10 14:39:38.088419,0 days 00:00:01.299152,0.48873713459649853,0.0005568728269010124,,0.7391618097372222,0.7382328719696091,,,PRUNED
183,0.738247308655088,2023-07-10 14:31:44.884955,2023-07-10 14:31:46.197220,0 days 00:00:01.312265,0.20756282653459202,0.0005662268272779151,,0.738247308655088,,,,PRUNED
371,0.7382726254258529,2023-07-10 14:37:09.336437,2023-07-10 14:37:10.664179,0 days 00:00:01.327742,0.4068688433201939,0.0005729507802858013,,0.7389785990198408,0.7382726254258529,,,PRUNED
234,0.7382738360121502,2023-07-10 14:33:17.110882,2023-07-10 14:33:18.489402,0 days 00:00:01.378520,0.41205996774347387,0.000538656727379357,,0.7382738360121502,,,,PRUNED
491,0.7383219844296419,2023-07-10 14:39:58.481365,2023-07-10 14:39:59.772210,0 days 00:00:01.290845,0.4670356988407865,0.0005676340789383702,,0.7383219844296419,,,,PRUNED
332,0.7383480821529225,2023-07-10 14:36:02.841040,2023-07-10 14:36:04.131702,0 days 00:00:01.290662,0.14282628023015217,0.00020382971997522626,,0.7383480821529225,,,,PRUNED
422,0.7383905036617182,2023-07-10 14:38:21.152851,2023-07-10 14:38:22.510290,0 days 00:00:01.357439,0.2557725350202038,0.0006095104638144333,,0.7392903310682956,0.7383905036617182,,,PRUNED
65,0.7384609481758518,2023-07-10 14:27:49.712506,2023-07-10 14:27:50.970122,0 days 00:00:01.257616,0.13292793061844244,0.0001860594395441828,,0.7384609481758518,,,,PRUNED
338,0.7385094854836497,2023-07-10 14:36:10.281713,2023-07-10 14:36:11.620583,0 days 00:00:01.338870,0.1544035134276328,0.0006481954855012323,,0.7394824042777088,0.7385094854836497,,,PRUNED
119,0.7385357099776262,2023-07-10 14:29:22.833144,2023-07-10 14:29:24.105773,0 days 00:00:01.272629,0.0013380978030272106,0.0006181347003866676,,0.7385357099776262,,,,PRUNED
133,0.7385503550968805,2023-07-10 14:29:50.259278,2023-07-10 14:29:51.636950,0 days 00:00:01.377672,0.20848730408765165,0.0006458712191187736,,0.7394833332718681,0.7385503550968805,,,PRUNED
80,0.7385547917205934,2023-07-10 14:28:11.755081,2023-07-10 14:28:13.095344,0 days 00:00:01.340263,0.2232251233476747,0.00019367008229839662,,0.7385547917205934,,,,PRUNED
342,0.738612723882237,2023-07-10 14:36:15.326317,2023-07-10 14:36:16.604847,0 days 00:00:01.278530,0.7349114840513713,0.0002774058635592856,,0.738612723882237,,,,PRUNED
372,0.7389898164457211,2023-07-10 14:37:10.664678,2023-07-10 14:37:11.853880,0 days 00:00:01.189202,0.22819297829382643,0.0004583782864267941,,0.7421458894317103,0.7389898164457211,,,PRUNED
361,0.7389979778433625,2023-07-10 14:36:53.527223,2023-07-10 14:36:54.742356,0 days 00:00:01.215133,0.15760030648298728,0.0004873330534488766,,0.740912334901167,0.7389979778433625,,,PRUNED
236,0.7390080763479541,2023-07-10 14:33:19.662660,2023-07-10 14:33:20.877549,0 days 00:00:01.214889,0.14526849107958095,0.00043259869516676803,,0.7410152379149808,0.7390080763479541,,,PRUNED
296,0.7390475629657062,2023-07-10 14:35:06.753881,2023-07-10 14:35:07.958982,0 days 00:00:01.205101,0.10013066634660253,0.00038265208586395525,,0.7419390818262277,0.7390475629657062,,,PRUNED
165,0.7390538095701136,2023-07-10 14:31:01.042400,2023-07-10 14:31:02.342004,0 days 00:00:01.299604,0.19420178952752648,0.000702071079795753,,0.7397073865139574,0.7390538095701136,,,PRUNED
293,0.7390602500789927,2023-07-10 14:35:03.173709,2023-07-10 14:35:04.365878,0 days 00:00:01.192169,0.08651705753030625,0.00047315404794602735,,0.7411289839979349,0.7390602500789927,,,PRUNED
174,0.7390614825586896,2023-07-10 14:31:19.598889,2023-07-10 14:31:20.797884,0 days 00:00:01.198995,0.1524789228811562,0.0005890854819585117,,0.7422910570275839,0.7390614825586896,,,PRUNED
328,0.7390820984329997,2023-07-10 14:35:57.720380,2023-07-10 14:35:58.929471,0 days 00:00:01.209091,0.18125579883082168,0.0004415560493386259,,0.7412687208387146,0.7390820984329997,,,PRUNED
198,0.7390864755983875,2023-07-10 14:32:14.108254,2023-07-10 14:32:15.370021,0 days 00:00:01.261767,0.16818341609754495,0.0005633840737348805,,0.7422097403470297,0.7390864755983875,,,PRUNED
146,0.7391102341767389,2023-07-10 14:30:17.393101,2023-07-10 14:30:18.572632,0 days 00:00:01.179531,0.1485742982577093,0.000377465691767795,,0.7421356234764142,0.7391102341767389,,,PRUNED
215,0.7391288629858699,2023-07-10 14:32:45.963683,2023-07-10 14:32:47.172754,0 days 00:00:01.209071,0.14680356029263972,0.0003805203263816372,,0.7411355703058823,0.7391288629858699,,,PRUNED
88,0.7391324374307962,2023-07-10 14:28:29.303171,2023-07-10 14:28:30.670224,0 days 00:00:01.367053,0.14450770537670476,0.0007151730467705675,,0.7391324374307962,,,,PRUNED
260,0.7391609308130518,2023-07-10 14:34:07.908954,2023-07-10 14:34:09.175734,0 days 00:00:01.266780,0.1925296845333902,0.00040976051318270614,,0.7420127158935751,0.7391609308130518,,,PRUNED
429,0.7391702450174457,2023-07-10 14:38:29.710467,2023-07-10 14:38:30.918282,0 days 00:00:01.207815,0.21029860771815795,0.0004947001459466459,,0.7400388785938556,0.7391702450174457,,,PRUNED
193,0.7391919253689682,2023-07-10 14:32:07.930304,2023-07-10 14:32:09.125453,0 days 00:00:01.195149,0.21605291531896026,0.0006484438486895939,,0.7416726735052663,0.7391919253689682,,,PRUNED
160,0.7391940133799185,2023-07-10 14:30:51.781359,2023-07-10 14:30:52.977847,0 days 00:00:01.196488,0.132294226684227,0.0004959390993730864,,0.7423280567695071,0.7391940133799185,,,PRUNED
375,0.739213910289547,2023-07-10 14:37:14.142270,2023-07-10 14:37:15.361627,0 days 00:00:01.219357,0.19510879865467995,0.0003845226139891082,,0.7420882825655853,0.739213910289547,,,PRUNED
428,0.739220449602548,2023-07-10 14:38:28.481011,2023-07-10 14:38:29.709969,0 days 00:00:01.228958,0.1869788978717557,0.00039445751313107276,,0.7421216581436273,0.739220449602548,,,PRUNED
21,0.7392288198723459,2023-07-10 14:26:32.356923,2023-07-10 14:26:33.495280,0 days 00:00:01.138357,0.2824667728321568,0.0005017752853396168,,0.7429841011373474,0.7392288198723459,,,PRUNED
121,0.7392449314695771,2023-07-10 14:29:25.215123,2023-07-10 14:29:26.370266,0 days 00:00:01.155143,0.02837951513682374,0.00037663466423475773,,0.7422293596336191,0.7392449314695771,,,PRUNED
58,0.739278667117172,2023-07-10 14:27:35.134719,2023-07-10 14:27:36.262912,0 days 00:00:01.128193,0.10595748077424894,0.0005879560909178095,,0.7428775840616437,0.739278667117172,,,PRUNED
245,0.7392839182198583,2023-07-10 14:33:38.209810,2023-07-10 14:33:39.407221,0 days 00:00:01.197411,0.131652407534727,0.0005043144954325836,,0.7406646120893625,0.7392839182198583,,,PRUNED
483,0.7392957908739377,2023-07-10 14:39:49.013424,2023-07-10 14:39:50.225157,0 days 00:00:01.211733,0.4099148793119971,0.0006748011197846317,,0.7414284078923314,0.7392957908739377,,,PRUNED
473,0.7393468683986832,2023-07-10 14:39:33.287228,2023-07-10 14:39:34.466943,0 days 00:00:01.179715,0.0908292717232567,0.0003673236768293507,,0.7422407882550605,0.7393468683986832,,,PRUNED
73,0.7393557715984208,2023-07-10 14:27:59.547366,2023-07-10 14:28:00.855544,0 days 00:00:01.308178,0.13712893990526395,0.00035432415234846917,,0.7424131839073784,0.7393557715984208,,,PRUNED
83,0.7393761164409647,2023-07-10 14:28:19.419009,2023-07-10 14:28:20.607151,0 days 00:00:01.188142,0.10749863332717627,0.0006129907739050895,,0.7426816776658753,0.7393761164409647,,,PRUNED
249,0.7394270492649251,2023-07-10 14:33:42.991093,2023-07-10 14:33:44.184428,0 days 00:00:01.193335,0.2028251166140281,0.00037461473051455786,,0.7422073228151453,0.7394270492649251,,,PRUNED
101,0.7394321576039515,2023-07-10 14:28:52.719956,2023-07-10 14:28:53.963312,0 days 00:00:01.243356,0.13573052192424745,0.00036024909393110604,,0.7420296853455561,0.7394321576039515,,,PRUNED
448,0.7394387763445356,2023-07-10 14:38:56.196597,2023-07-10 14:38:57.427725,0 days 00:00:01.231128,0.11780561063018417,0.000363064532022873,,0.7420248320382818,0.7394387763445356,,,PRUNED
306,0.7394599830209563,2023-07-10 14:35:22.620729,2023-07-10 14:35:23.847181,0 days 00:00:01.226452,0.21763741802990974,0.0003517958767336631,,0.7422987863896734,0.7394599830209563,,,PRUNED
486,0.7394687836453969,2023-07-10 14:39:52.609400,2023-07-10 14:39:53.787438,0 days 00:00:01.178038,0.28661261898964374,0.0004893205538228077,,0.7407369166154574,0.7394687836453969,,,PRUNED
117,0.7394712639269044,2023-07-10 14:29:16.448504,2023-07-10 14:29:17.738477,0 days 00:00:01.289973,0.06783455758605852,0.0003659873293808063,,0.7420643057046867,0.7394712639269044,,,PRUNED
442,0.7394739074254686,2023-07-10 14:38:48.713965,2023-07-10 14:38:49.887097,0 days 00:00:01.173132,0.46594062309111783,0.00044401069316477444,,0.7419147182070279,0.7394739074254686,,,PRUNED
241,0.7395007228461127,2023-07-10 14:33:29.688005,2023-07-10 14:33:30.903017,0 days 00:00:01.215012,0.28215494407757624,0.0004109493232805227,,0.7416374618286212,0.7395007228461127,,,PRUNED
301,0.7395099569290717,2023-07-10 14:35:13.000081,2023-07-10 14:35:14.181816,0 days 00:00:01.181735,0.06945448067437818,0.0003580676023363546,,0.7418295821613383,0.7395099569290717,,,PRUNED
38,0.7395101344902257,2023-07-10 14:27:02.120598,2023-07-10 14:27:03.263708,0 days 00:00:01.143110,0.08934055478621752,0.0006063617089715572,,0.7419266212107553,0.7395101344902257,,,PRUNED
298,0.739515428267025,2023-07-10 14:35:09.370262,2023-07-10 14:35:10.624526,0 days 00:00:01.254264,0.1936418945531435,0.0006410308805906355,,0.7420308984577095,0.739515428267025,,,PRUNED
67,0.7395232954925229,2023-07-10 14:27:52.238375,2023-07-10 14:27:53.376829,0 days 00:00:01.138454,0.17194652809529953,0.0006256754808077901,,0.7426910052636997,0.7395232954925229,,,PRUNED
403,0.7395285238716167,2023-07-10 14:37:51.668676,2023-07-10 14:37:52.893667,0 days 00:00:01.224991,0.265068755779791,0.00040305693297376194,,0.7395285238716167,,,,PRUNED
22,0.7395548284048129,2023-07-10 14:26:33.495780,2023-07-10 14:26:34.636468,0 days 00:00:01.140688,0.18339745491061027,0.0003885710217456631,,0.7417114441703495,0.7395548284048129,,,PRUNED
115,0.7395815096726027,2023-07-10 14:29:14.019917,2023-07-10 14:29:15.253332,0 days 00:00:01.233415,0.013871635825649098,0.00036692239876866457,,0.7413703527395062,0.7395815096726027,,,PRUNED
325,0.7395885801112678,2023-07-10 14:35:54.010773,2023-07-10 14:35:55.257991,0 days 00:00:01.247218,0.30929445591680366,0.0003559517732947395,,0.7395885801112678,,,,PRUNED
91,0.739604221398914,2023-07-10 14:28:33.077408,2023-07-10 14:28:34.299898,0 days 00:00:01.222490,0.12070559235352006,0.00032624355193816183,,0.7423094960605948,0.739604221398914,,,PRUNED
93,0.7396080690377351,2023-07-10 14:28:39.336443,2023-07-10 14:28:40.524898,0 days 00:00:01.188455,0.05024374304460097,0.0003550562218465639,,0.741178930765193,0.7396080690377351,,,PRUNED
453,0.7396101738329159,2023-07-10 14:39:02.192593,2023-07-10 14:39:03.350704,0 days 00:00:01.158111,0.5872449659460501,0.00032776791849026537,,0.7396101738329159,,,,PRUNED
253,0.7396166840235211,2023-07-10 14:33:51.786171,2023-07-10 14:33:53.041426,0 days 00:00:01.255255,0.14407873984698671,0.0003491647336165168,,0.7396166840235211,,,,PRUNED
204,0.7396262949153192,2023-07-10 14:32:25.341031,2023-07-10 14:32:26.542500,0 days 00:00:01.201469,0.25011667994425896,0.0003350172280355301,,0.7418292885206881,0.7396262949153192,,,PRUNED
34,0.7396464057336742,2023-07-10 14:26:57.362696,2023-07-10 14:26:58.491060,0 days 00:00:01.128364,0.43176413272498926,0.0007122491818307052,,0.7415797411722421,0.7396464057336742,,,PRUNED
17,0.7396596333201333,2023-07-10 14:26:24.365920,2023-07-10 14:26:25.613023,0 days 00:00:01.247103,0.2865364291438496,0.000781442690528253,,0.7402149003973696,0.7396596333201333,,,PRUNED
